name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Jimmy Crute,145,12,4,1,27,34,0.76,0.54,4.84,0.57,2,74,74,0,3.68,5.883333333,3.04,0.44,0.6
Jimmy Flick,The Brick,17,7,0,33,49,0,0.5,1.79,0.26,5.4,67,68,0,1.7,6.683333333,5.2,0.4,0
Jimmy Lawson,Greedy,4,2,0,32,49,0,0.08,0,0,0,72,77,0,0.07,15,1.6,0.44,0
Jimy Hettes,The Kid,11,3,0,36,49,0,0.57,5.2,0.44,1.4,69,71,1,3.47,10.56666667,3.5,0.57,0.61
Jin Soo Son,671,9,4,0,30,7,0,0.36,1.5,0.25,0,66,69,0,5.1,15,7.63,0.52,1
Jinh Yu Frey,238,11,10,0,38,49,0,0.43,1.02,0.36,0.3,63,65,1,2.97,12.9,4.23,0.52,0.9
Jinnosuke Kashimura,367,4,2,0,22,64,0,0.5,3.16,1,6.3,67,71,1,0.21,4.75,7.37,0.25,0
Jiri Prochazka,555,29,4,1,31,114,0.61,0.55,0.61,0.5,0.3,75,80,0,5.31,12.25,5.17,0.4,0.68
Joachim Christensen,129,14,6,0,45,58,1.22,0.41,0,0,0,75,76,0,3.78,6.166666667,3.29,0.46,0
Joanderson Brito,Tubarao,16,3,1,28,18,0.38,0.51,3.4,0.75,0.8,68,72,0,3.32,6.616666667,2.62,0.47,0.5
Joanna Jedrzejczyk,344,16,5,0,36,17,0.05,0.48,0.27,0.62,0.1,66,65,0,6.28,18.61666667,3.25,0.62,0.8
Joanne Wood,JoJo,16,8,0,38,81,0.26,0.51,1.57,0.54,0.3,66,65,0,6.93,10.75,4.72,0.51,0.59
Joao Elias,Alicate,17,4,1,29,100,0,0.5,0,0,0,63,64,1,0.4,7.416666667,6.47,0.2,0.5
Joaquim Silva,Netto BJJ,13,5,0,34,18,0.3,0.41,0.45,0.6,0.7,68,69,1,3.61,10.1,4.51,0.54,0.64
Joaquin Buckley,New Mansa,17,6,0,29,49,0.96,0.33,1.51,0.36,0,70,76,1,3.87,9.966666667,3.31,0.57,0.65
Joby Sanchez,616,11,4,0,32,49,0.38,0.36,0.95,0.71,0.4,66,68,0,3.22,11.25,2.82,0.63,0.51
Jocelyn JonesLybarger,357,6,4,0,38,49,0,0.31,0.34,0.25,0,67,64,0,2.96,14.55,4.83,0.56,0.81
Jodie Esquibel,210,6,6,0,37,49,0,0.31,0.75,0.21,0,61,64,0,4.1,15,7.37,0.52,0.83
Joe Doerksen,El Dirte,51,16,0,46,11,0.16,0.42,2.02,0.33,2.3,72,75,0,1.43,9.633333333,2.79,0.5,0.33
Joe Duffy,Irish,16,5,0,35,51,0.48,0.34,0.96,0.66,0.7,70,73,0,2.68,7.833333333,3.78,0.54,0.64
Joe Ellenberger,Excalibur,15,2,0,38,49,0,0.47,3.17,0.4,1.1,69,72,0,1.62,14.2,3.45,0.48,0
Joe Giannetti,Skeletor,6,1,0,28,49,0,0.38,1,0.16,0,72,74,1,1.93,15,2.8,0.4,0
Joe Lauzon,414,28,16,0,39,49,0.21,0.39,2.39,0.45,2,70,71,0,2.84,7.883333333,5.39,0.54,0.54
Joe Proctor,557,11,5,0,38,49,0.46,0.36,0,0,1.8,70,72,0,3.39,8.183333333,3.93,0.59,0.7
Joe Pyfer,Bodybagz,12,2,0,27,49,1.19,0.45,2.97,0.83,1.8,74,75,0,3.64,5.05,2.34,0.55,0.5
Joe Riggs,Diesel,44,17,0,41,49,0.47,0.51,2.45,0.55,0.6,72,70,1,2.41,6.783333333,1.69,0.57,0.62
Joe Solecki,668,13,4,0,30,49,0,0.56,2.65,0.5,1.5,69,70,0,2.21,9.916666667,1.53,0.52,0.5
Joe Soto,One Bad Mofo,18,7,0,36,49,0,0.41,0.85,0.21,1.9,66,65,0,3.36,8.85,5.37,0.67,0.7
Joe Stevenson,Daddy,33,16,0,41,49,0.08,0.44,2.75,0.44,2.2,67,70,0,2.05,9.55,2.44,0.6,0.39
Joel Alvarez,El Fenomeno,20,3,0,30,4,0,0.46,0,0,1.3,75,77,0,3.65,6.733333333,3.37,0.5,0.11
Joey Beltran,The Mexicutioner,17,14,0,42,49,0,0.36,0.48,0.18,0,73,75,0,4.92,12.73333333,5.27,0.54,0.75
Joey Gomez,KO King,6,2,0,37,49,0.62,0.28,0.62,1,0,70,73,0,2.44,12.11666667,4.46,0.55,0.5
John Adajar,The Outlaw,6,2,0,32,100,0,0.52,0,0,0,69,75,0,3.9,4.616666667,6.28,0.44,0
John Albert,Prince,6,5,0,37,49,0.68,0.49,0,0,6.1,68,68,0,3.05,4.4,2.82,0.35,0.5
John Alessio,The Natural,35,17,0,44,49,0.12,0.39,1.85,0.38,1.2,70,72,0,2.1,9.983333333,2.91,0.54,0.7
John Allan,17,13,7,0,30,18,0,0.42,1.4,0.71,0.8,73,75,0,3.56,13.41666667,5.74,0.52,0.5
John Castaneda,Sexy Mexi,21,6,0,32,49,0.7,0.5,1.92,0.37,0.2,66,71,3,4.79,12.26666667,4.99,0.56,0.71
John Cholish,128,8,3,0,40,49,0,0.49,1.82,0.31,0.4,71,74,0,2.65,10.28333333,2.29,0.73,0.78
John Dodson,The Magician,22,12,0,39,49,0.71,0.4,0.71,0.28,0,63,66,0,3.2,13.61666667,3.58,0.61,0.82
John Gunderson,Quick Guns,35,16,2,45,49,0,0.27,1.67,0.33,2,69,69,0,1.04,15,1.71,0.58,0.11
John Gunther,The Machine,5,1,0,38,49,0,0.37,7.08,0.42,0,69,72,0,1.65,8.483333333,3.72,0.46,0
John Hathaway,The Hitman,17,2,0,36,81,0.25,0.4,2.61,0.43,0.9,73,75,0,3.4,13.4,1.8,0.62,0.6
John Howard,Doomsday,24,13,0,40,49,0.17,0.5,2.7,0.49,0.4,67,72,0,2.15,12.28333333,3.08,0.51,0.53
John Lineker,Hands of Stone,31,9,0,33,18,0.96,0.4,0.56,0.58,0.6,63,67,0,5.36,11.76666667,4.27,0.56,0.67
John Maguire,The One,24,9,0,40,81,0,0.41,2.8,0.46,1.1,69,69,1,1.41,13.93333333,2.44,0.65,0.77
John Makdessi,The Bull,18,9,0,38,11,0.37,0.49,0,0,0,68,68,0,5.52,12.13333333,4.15,0.68,0.86
John Phillips,The Welsh Wrecking Machine,22,11,0,38,81,0.55,0.34,0,0,0,71,75,1,1.72,9.083333333,4.03,0.49,0.07
John Salter,612,14,3,0,38,49,0,0.32,2.85,0.46,0.5,73,74,1,1.68,7.666666667,1.68,0.68,0.66
Johnny Bedford,Brutal,21,13,1,41,49,1.1,0.5,1.83,0.62,0,70,71,0,4.53,6.85,1.75,0.63,0.62
Johnny Case,Hollywood,22,6,0,34,49,0.38,0.38,1.7,0.45,0.2,70,72,0,3.95,13.2,2.66,0.61,0.72
Johnny Eduardo,201,28,13,0,45,18,0.43,0.39,0.22,0.2,0.4,67,71,0,2.95,8.65,3.22,0.63,0.58
Johnny Walker,754,21,8,0,31,18,0.61,0.53,0.46,1,0.9,78,82,0,3.81,7.033333333,2.83,0.44,0.57
Johny Hendricks,Bigg Rigg,18,8,0,40,49,0.44,0.45,3.83,0.46,0.3,69,69,1,3.49,11.75,3.99,0.53,0.63
Jon Delos Reyes,The Heat,8,5,0,36,57,1.28,0.38,3.2,0.83,1.9,66,67,0,2.99,5.866666667,4.14,0.51,0.55
Jon Fitch,232,30,7,1,45,49,0.13,0.5,3.6,0.51,0.8,72,74,0,2.61,13.28333333,1.65,0.54,0.56
Jon Jones,Bones,27,1,0,36,49,0.22,0.57,1.93,0.45,0.5,76,84,0,4.29,14.88333333,2.22,0.64,0.95
Jon Madsen,450,8,2,0,43,49,0,0.41,1.32,0.71,0,72,72,0,2.46,11.36666667,1.18,0.81,0.7
Jon Tuck,Super Saiyan,10,5,0,39,49,0.28,0.4,0.42,0.33,1,71,73,0,3,11.98333333,3.74,0.6,0.5
Jonas Bilharinho,72,9,1,1,33,100,1.07,0.6,0,0,0,71,75,3,3.71,14,3.36,0.57,1
Jonathan Goulet,The Road Warrior,23,12,0,44,11,0.6,0.41,4.17,0.7,0.6,72,73,0,1.61,5.6,2.01,0.46,0.45
Jonathan Martinez,Dragon,19,4,0,29,49,0.8,0.5,0.44,0.41,0.1,68,70,1,4.64,13.05,3.76,0.58,0.69
Jonathan Pearce,JSP,14,5,0,31,49,0,0.56,5.29,0.53,0.8,72,71,3,5.6,9.933333333,3.35,0.55,0.56
Jonathan Wilson,Johnny Bravo,7,3,0,36,49,0.75,0.48,0.37,1,0,74,75,1,2.92,10,5.65,0.56,0.8
Jonny Parsons,The Sluggernaut,9,3,0,32,49,1.2,0.44,0,0,0,69,69,0,4.65,12.48333333,4.89,0.6,0.66
Jordan Espinosa,The Gamer,15,9,0,34,49,0.75,0.52,0.75,0.28,0.2,66,69,0,4.22,10.03333333,2.94,0.57,0.7
Jordan Griffin,Native Psycho,18,9,0,33,49,0.21,0.46,1.45,0.35,1.9,70,73,1,2.52,12.1,3.02,0.5,0.42
Jordan Johnson,354,10,0,0,35,49,0,0.47,3.25,0.42,1.2,74,79,0,3.45,12.68333333,2.64,0.53,1
Jordan Leavitt,The Monkey King,11,3,0,28,49,0.27,0.61,2.19,0.25,1.1,69,71,1,2.55,6.866666667,1.84,0.57,0.3
Jordan Mein,Young Gun,31,12,0,34,11,0.34,0.44,1.56,0.58,0.2,72,73,0,3.35,11.18333333,2.55,0.69,0.66
Jordan Rinaldi,All Day,14,7,0,36,49,0,0.35,1.45,0.35,1.2,70,72,0,1.56,10.35,2.32,0.59,0.2
Jordan Williams,Bomaye,9,6,0,33,49,0.28,0.5,1.11,0.5,0,73,75,1,5.83,8.983333333,5.46,0.35,0.85
Jordan Wright,The Beverly Hills Ninja,12,5,0,32,49,0.84,0.56,2.09,0.45,0.4,74,77,0,4.1,4.483333333,6.03,0.31,1
Jorge Gurgel,JG,14,10,0,47,18,0,0.32,0.81,0.23,0.5,67,69,0,3.37,14.96666667,3.62,0.62,0.6
Jorge Masvidal,Gamebred,35,17,0,39,49,0.43,0.47,1.38,0.59,0.3,71,74,0,4.05,13.58333333,3.05,0.64,0.72
Jorge Rivera,El Conquistador,20,9,0,51,49,1.04,0.48,0.84,0.5,0.1,73,73,0,3.16,7.716666667,2.64,0.54,0.63
Jorge Santiago,The Sandman,25,12,0,43,18,0.58,0.35,0.58,0.3,0.8,73,75,0,1.69,8.666666667,2.62,0.56,0.52
Jose Alday,Pochito,14,6,1,32,47,0,0.44,0,0,0,67,68,0,3.13,15,3.13,0.58,0.57
Jose Aldo,10,31,8,0,37,18,0.41,0.46,0.49,0.54,0.1,67,70,0,3.57,14.2,3.74,0.6,0.91
Jose Henrique,Canela,5,1,0,21,18,0,0.43,0,0,0,75,79,0,3.45,10.71666667,5.79,0.38,0
Jose Johnson,Lobo Solitario,16,8,0,28,49,0,0.6,0.62,0.5,0.6,72,71,0,2.8,12.15,1.73,0.55,0.36
Jose Quinonez,Teco,9,5,0,33,47,0.48,0.45,2.7,0.47,0.6,68,69,1,3.6,10.51666667,3,0.64,0.42
Jose Torres,Shorty,8,1,0,31,49,0,0.36,1.28,0.33,0,64,65,0,4.37,5.85,9.84,0.5,0.75
Josefine Knutsson,Thunder,7,0,0,28,45,0,0.52,2.67,0.72,0,63,60,0,3.73,15,1.33,0.64,1
Joselyne Edwards,La Pantera,13,5,0,28,5,0,0.52,1,0.33,0.3,68,70,0,4.71,15,3.36,0.5,0.64
Joseph Benavidez,64,28,8,0,39,49,0.36,0.34,1.41,0.3,0.6,64,65,1,3.52,11.38333333,2.67,0.61,0.62
Joseph Holmes,Uglyman Joe,8,4,0,28,49,0.37,0.53,1.49,0.4,0.8,76,80,0,2.88,8.05,3.08,0.54,0.5
Joseph Lowry,5012,9,2,0,34,49,0,0.34,0,0,0,71,73,0,3.97,8.933333333,4.25,0.63,0
Josh Barnett,The Warmaster,35,8,0,46,49,0.18,0.5,1.26,0.55,1.4,75,78,0,3.2,9.616666667,2.11,0.57,0.55
Josh Culibao,Kuya,11,2,1,29,34,0.6,0.42,0,0,0.4,70,73,0,2.68,12.51666667,3.29,0.56,0.72
Josh Emmett,CC,19,4,0,38,49,0.99,0.36,0.91,0.37,0.1,66,70,0,4.04,12.93333333,4.61,0.61,0.46
Josh Fremd,237,11,5,0,30,49,0,0.43,0.84,0.25,1.4,76,76,0,2.93,10.71666667,2.63,0.47,0.31
Josh Grispi,The Fluke,14,5,0,35,49,0.28,0.41,1.97,0.36,2.2,71,74,0,1.44,6.666666667,3.71,0.5,0.16
Josh Koscheck,394,17,11,0,46,49,0.25,0.36,2.46,0.48,0.4,70,73,0,1.79,9.366666667,2.27,0.63,0.64
Josh Parisian,516,15,7,0,34,49,0.4,0.48,0.99,0.33,0.2,76,79,0,4.54,9.483333333,4.81,0.41,0.46
Josh Quinlan,Bushido,6,1,0,30,49,1.67,0.41,0.84,0.12,0,72,72,0,3.68,5.983333333,5.97,0.5,0.6
Josh Samman,Anqa,13,4,0,35,49,0.73,0.52,1.09,0.33,0.4,75,79,0,2.08,8.25,2.47,0.34,0.33
Josh Sampo,The Gremlin,11,5,0,39,49,0,0.36,1.06,0.33,2.1,64,64,0,1.99,10.65,2.96,0.55,0.4
Josh Thomson,The Punk,22,9,0,45,49,0.22,0.47,1.92,0.39,1.3,70,71,0,2.59,12.91666667,2.12,0.64,0.54
Josh Wick,The White Mamba,12,6,0,29,49,0,0.6,0,0,0,69,69,3,0.65,4.6,6.52,0.41,0.8
Joshua Burkman,The Peoples Warrior,28,16,0,43,49,0.15,0.43,2.53,0.36,0.3,70,72,0,2.69,10.61666667,3.13,0.51,0.72
Joshua Stansbury,The Sandman,4,8,0,39,49,0,0.54,0,0,1,74,74,0,3.22,10.45,3.54,0.54,0.87
Joshua Van,The Fearless,10,1,0,22,116,0.38,0.53,1.14,0.42,0,65,65,0,9.08,13.16666667,5.77,0.6,0.78
Joshua WangKim,Twin Dragon,5,2,0,31,49,0,0.4,1.17,1,0,69,71,3,2.95,12.86666667,4.43,0.6,0.66
Joshua Weems,Wide Open,11,3,0,29,49,0,0.64,4.77,0.4,0,68,69,0,5.25,3.15,3.34,0.61,1
Josiane Nunes,Josi,10,1,0,30,18,1.29,0.44,0,0,0,62,67,1,7.22,11.63333333,5.85,0.52,0.7
Juan Adams,The Kraken,5,3,0,32,49,0,0.55,0.91,0.66,0,77,80,0,7.09,6.6,4.06,0.34,0.57
Juan Andres Luna,33,12,1,0,28,100,0,0.31,0,0,0,67,72,0,3.27,15,3,0.65,0
Juan Espino,El Guapo,11,2,0,43,4,0,0.7,8.93,0.78,2.4,75,80,0,2.38,6.166666667,1.95,0.4,0.5
Juan Puerta,Leadfeather,23,6,0,36,49,0,0.39,1,1,0,69,71,1,1.27,15,1.27,0.67,0
Julia Avila,Raging Panda,9,3,0,35,49,0.27,0.43,0.54,0.33,0.3,67,68,0,2.59,11.18333333,2.86,0.5,0.5
Julia Polastri,The Dragon,12,3,0,25,100,0,0.52,0.62,1,0.6,62,63,0,6.19,12.05,5.11,0.62,0.42
Julian Erosa,Juicy J,28,12,0,34,49,0.26,0.48,1.66,0.46,0.6,73,74,1,6.22,8.383333333,6.35,0.47,0.61
Julian Marquez,The Cuban Missile Crisis,9,4,0,33,49,0.47,0.44,0,0,2.6,74,72,0,4.86,9.133333333,4.99,0.51,0.53
Juliana Lima,Ju Thai,9,5,0,41,18,0,0.44,1.72,0.31,0,65,65,0,1.94,13.7,2.11,0.55,0.7
Julianna Pena,The Venezuelan Vixen,12,5,0,34,49,0,0.47,1.94,0.55,0.8,66,69,0,3.16,12.4,2.3,0.5,0.23
Julija Stoliarenko,680,11,8,2,30,72,0,0.4,0.91,0.3,1.4,67,66,0,2.81,9.45,4.56,0.44,0.62
Julio Arce,41,18,6,0,34,49,0.12,0.36,0.49,0.3,0.4,67,70,1,4.38,12.26666667,3.1,0.68,0.95
JunYong Park,The Iron Turtle,17,6,0,32,7,0.13,0.5,1.83,0.5,1.1,70,73,0,4.53,11.48333333,3.3,0.53,0.57
JunYoung Hong,Drunken Red,11,7,1,33,100,0,0.39,0,0,0,68,69,0,3.53,15,3.27,0.54,0.4
Junior Albini,Baby,14,6,0,32,18,0.51,0.51,1.54,0.37,0,75,74,0,3.98,5.833333333,6.08,0.52,1
Junior Assuncao,47,16,6,0,42,18,0.35,0.62,2.43,0.24,0.7,69,72,0,3.31,8.633333333,2.06,0.44,0.66
Junior Dos Santos,Cigano,21,9,0,40,18,0.85,0.47,0.3,0.5,0.1,76,77,0,4.49,10.73333333,3.33,0.56,0.81
Junior Tafa,The Juggernaut,5,1,0,27,34,0.91,0.4,0,0,0,75,75,0,1.83,8.2,0.55,0.76,0.84
Jussier Formiga,235,23,8,0,38,18,0.17,0.39,1.82,0.35,0.6,65,67,0,1.42,11.3,2.34,0.64,0.87
Justin Buchholz,100,15,10,0,40,49,0.4,0.26,0,0,0.8,72,73,0,2.35,7.583333333,4.14,0.51,0.33
Justin Burlinson,101,6,1,0,26,81,0,0.4,0,0,9.3,73,74,3,1.24,1.616666667,3.09,0.61,1
Justin Edwards,Fast Eddy,9,5,0,41,49,0.19,0.42,2.14,0.26,1,70,70,0,2.68,11.01666667,3.32,0.51,0.27
Justin Frazier,The Grizzly Bear,10,3,0,34,49,0,0.66,0,0,0,72,75,1,1.11,3.6,6.11,0.04,0
Justin Gaethje,The Highlight,25,4,0,35,49,0.77,0.6,0.13,0.25,0,71,70,0,7.35,9.766666667,7.5,0.53,0.75
Justin Gonzales,JTrain,6,0,0,32,49,0,0.8,14,0.73,0,69,72,0,6.67,15,0.87,0.43,1
Justin Jaynes,The Guitar Hero,16,8,0,34,49,0.75,0.44,0.75,0.4,1.1,67,68,0,3.34,8.033333333,5.33,0.62,0.2
Justin Lawrence,The American Kidd,10,4,0,33,49,0.69,0.35,0.72,0.28,0,68,67,0,3.84,7.233333333,2.83,0.67,0.73
Justin Ledet,El Blanco,9,4,0,35,49,0,0.39,0.23,0.5,0.2,76,80,0,3.35,9.3,4.82,0.49,0.42
Justin McCully,The Insane One,11,5,2,47,49,0.32,0.37,1.28,0.44,0,73,73,0,1.58,11.73333333,2.02,0.46,0.43
Justin Salas,JBomb,12,7,0,41,49,0.3,0.43,2.43,0.2,0,68,70,1,3.42,7.05,2.96,0.68,0
Justin Scoggins,637,11,5,0,31,49,0.15,0.51,3.42,0.63,0.5,67,66,1,3.56,11.2,2.16,0.55,0.82
Justin Sumter,The Fort,7,3,0,34,49,0,0.48,2.87,1,0,74,80,1,2.68,2.616666667,7.64,0.34,0
Justin Tafa,Bad Man,7,3,0,30,44,1.54,0.55,0,0,0,72,74,1,5.13,4.866666667,5.93,0.49,1
Justin Willis,Big Pretty,8,2,0,36,49,0.48,0.59,0.96,0.66,0,73,78,1,3.37,12.51666667,2.57,0.57,0.36
Justine Kish,382,7,4,0,35,71,0.14,0.48,0.87,0.33,0.1,65,64,0,4.51,14.85,4.59,0.57,0.5
KB Bhullar,The Bengal,8,2,0,32,11,0,0.49,0,0,0,76,78,3,4.31,8.35,5.39,0.45,0
Kai Kamaka,The Fighting Hawaiian,8,4,1,29,49,0.28,0.57,1.93,0.58,0.3,67,69,0,4.96,13.61666667,5.29,0.55,0.52
Kai KaraFrance,Dont Blink,24,11,0,30,44,0.63,0.39,0.63,0.33,0,64,69,0,4.57,13.05,3.24,0.65,0.88
Kaik Brito,96,16,5,0,26,100,0,0.38,0,0,2,71,72,0,2.8,15,3.87,0.55,0.55
Kailan Hill,313,4,1,0,29,49,0,0.53,3,0.42,0,73,77,1,2.6,15,4.8,0.37,0
Kailin Curran,150,4,5,0,32,49,0,0.43,2,0.57,0.6,64,65,0,3.89,11.76666667,4.75,0.53,0.61
Kajan Johnson,Ragin,23,13,1,39,11,0.34,0.42,1.54,0.37,0.2,71,75,0,2.47,12.5,1.59,0.64,0.62
Kaleio Romero,KO,6,2,0,27,49,0,0.48,1,0.08,1,70,69,3,2.6,15,3.27,0.5,0
Kali Robbins,Pop Tart,6,3,0,39,49,0,0.46,2,0.33,0,63,63,0,3.73,15,9.4,0.44,0
Kalib Starnes,678,17,11,1,49,11,0,0.48,1.46,0.33,0.6,75,74,0,2.71,10.25,4.43,0.53,0.25
Kaloyan Kolev,387,10,1,0,31,100,0,0.45,10.11,0.6,0,74,73,0,1.12,4.45,4.49,0.42,0
Kamal Shalorus,Prince of Persia,9,5,2,51,36,0.62,0.32,2.07,0.5,0,68,68,0,3.06,10.35,2.99,0.7,0.8
Kamaru Usman,The Nigerian Nightmare,20,4,0,36,69,0.48,0.52,2.82,0.45,0.1,72,76,3,4.36,17.45,2.74,0.54,0.89
Kamuela Kirk,The Jawaiian,12,6,0,29,49,0,0.5,1.5,0.26,1.2,70,75,3,3.22,12.51666667,5.87,0.4,0.47
Karine Silva,Killer,17,4,0,30,18,0.82,0.35,2.45,0.6,4.1,65,67,0,3.37,4.6,3.37,0.5,0
Karl Reed,No Worries,6,1,0,35,49,0,0.44,1.06,0.22,0,75,78,0,2.04,14.21666667,3.84,0.38,0.53
Karl Roberson,Baby K,9,6,0,33,49,0.36,0.51,0.72,0.4,0.5,73,74,1,2.57,7.55,2.42,0.57,0.42
Karl Williams,761,9,1,0,34,49,0.33,0.49,4,0.46,0,75,79,0,2.93,15,1.8,0.62,1
Karlos Vemola,743,17,5,0,38,100,0,0.44,1.93,0.25,1.7,72,75,0,1.67,9.066666667,2.13,0.37,0.31
Karo Parisyan,The Heat,24,11,0,41,67,0,0.41,5.27,0.59,1,70,72,0,2.49,11.6,2.19,0.58,0.59
Karol Rosa,590,17,6,0,29,18,0.22,0.56,1.22,0.45,0,65,67,0,6.34,15,4.78,0.49,0.68
Karolina Kowalkiewicz,396,16,7,0,38,17,0,0.43,0.36,0.26,0.2,63,64,0,5.92,13.03333333,5.55,0.59,0.74
Kathryn Paprocki,514,3,2,0,30,49,0,0.23,0,0,0,63,63,0,1,15,4.27,0.43,0
Katlyn Chookagian,Blonde Fighter,18,5,0,35,49,0.07,0.34,0.27,0.15,0.3,69,68,0,4.59,14.11666667,4.41,0.63,0.54
Katsunori Kikuno,379,24,8,2,42,64,0.21,0.4,1.88,0.75,0.8,68,66,0,2.64,7.166666667,2.47,0.61,0.76
Kaue Fernandes,224,8,2,0,28,18,0,0.54,1,1,0,69,73,0,1.53,0.333333333,0.87,0.59,0.62
Kay Hansen,297,7,6,0,24,49,0,0.5,1.83,0.22,0.8,62,63,0,3.01,14.36666667,3.19,0.51,0.37
Kaynan Kruschewsky,Bahia,15,2,0,32,18,0,0.39,2.18,1,2.2,72,73,0,5.08,3.45,4.79,0.47,0
Kazula Vargas,737,12,5,0,38,47,0,0.53,0.4,0.25,0.4,68,71,1,3.65,9.466666667,1.77,0.57,0.3
Keisuke Sasu,Sasuke,11,3,1,29,64,0,0.49,3.76,0.4,1.9,65,69,3,2.76,7.983333333,2.42,0.48,0.61
Keith Jardine,The Dean of Mean,17,11,2,48,49,0.34,0.36,1.18,0.45,0.7,74,76,0,3.25,10.25,2.98,0.59,0.62
Kelvin Gastelum,254,18,9,0,32,49,0.45,0.41,0.96,0.3,0.1,69,71,1,3.55,13.55,3.23,0.58,0.59
Ken Shamrock,The Worlds Most Dangerous Man,28,17,2,59,49,0.31,0.46,0.94,0.6,2.5,73,72,0,1.47,5.55,4.3,0.39,0.44
Ken Stone,682,11,4,0,41,49,0,0.49,1.24,0.33,0.6,68,71,1,3.85,4.833333333,2.9,0.48,0.6
Kendall Grove,Da Spyder,23,17,0,41,49,0.24,0.41,0.49,0.45,1.7,78,79,0,2.31,9.466666667,2.4,0.54,0.56
Kennedy Nzechukwu,African Savage,12,4,0,31,49,0.41,0.46,0.68,0.5,0.3,77,83,1,4.86,9.166666667,4.27,0.51,0.8
Kenneth Bergh,66,8,0,0,34,100,0,0.75,0,0,0,74,74,0,4.56,3.95,1.27,0.28,0
Kenneth Cross,The Boss,11,3,0,29,49,0,0.57,1,0.12,0,72,72,1,2.2,15,1.4,0.55,0.66
Kenny Florian,KenFlo,14,6,0,47,49,0.08,0.4,2.22,0.33,1.3,70,74,1,2.41,10.53333333,1.85,0.63,0.6
Kenny Robertson,578,15,5,0,39,49,0.34,0.47,1.37,0.26,0.8,70,74,0,3.72,9.766666667,3.02,0.52,0.57
Ketlen Souza,Esquentadinha,13,4,0,29,18,0,0,0,0,0,63,63,0,0,1.75,1.71,0.7,0
Ketlen Vieira,Fenomeno,14,3,0,32,18,0,0.41,1.51,0.44,0.6,68,68,0,3.04,15.36666667,3.92,0.51,0.92
Kevin Aguilar,Angel of Death,17,5,0,35,49,0.32,0.4,0.16,0.16,0,67,73,0,3.96,13.33333333,4.81,0.52,0.78
Kevin Borjas,El Gallo Negro,9,2,0,26,66,0,0.41,0,0,0,65,68,0,5.4,15,6.63,0.49,0.56
Kevin Burns,The Fire,12,7,0,43,49,0.57,0.38,0.28,0.5,0.8,70,74,0,2.74,10.56666667,4.3,0.52,0.47
Kevin Casey,King,9,5,2,42,49,0.2,0.53,0.79,0.22,0.4,71,77,1,2.27,8.6,3.76,0.46,0.27
Kevin Croom,Crash,21,15,0,36,49,0.48,0.34,0.48,0.05,0.5,71,73,0,2.65,7.833333333,3.1,0.41,0.3
Kevin Ferguson,Kimbo Slice,5,2,0,49,74,1.55,0.5,3.1,0.72,1.2,74,77,0,2.3,6.283333333,3.41,0.38,0.36
Kevin Gray,Pocket Herc,9,4,0,38,49,0,0.62,0,0,0,64,67,0,3.45,2.9,4.48,0.66,0
Kevin Holland,Trailblazer,25,10,0,31,49,0.32,0.49,0.78,0.38,0.5,75,81,0,4.39,11.06666667,3.22,0.51,0.53
Kevin Jousset,Air,10,2,0,30,87,0,0.55,1.51,0.66,0.8,74,75,0,8.23,15,5.1,0.53,1
Kevin Lee,The Motown Phenom,18,8,0,31,49,0.07,0.42,3.18,0.43,0.8,69,77,0,3.88,11.43333333,3.6,0.5,0.75
Kevin Syler,El Nino Bala,10,1,0,30,100,0,0.69,1,0.4,2,69,71,3,5.6,15,4.03,0.48,0.77
Kevin Szaflarski,698,11,2,0,29,28,0,0.28,0,0,0,77,77,0,1.13,15,8.07,0.3,0
Kevin Vallejos,El Chino,11,1,0,22,100,0,0.44,0,0,0,67,68,3,4.73,15,5.8,0.51,0.66
Khabib Nurmagomedov,The Eagle,29,0,0,35,71,0.17,0.48,5.32,0.48,0.8,70,70,0,4.1,13.21666667,1.75,0.65,0.84
Khadis Ibragimov,331,8,4,0,28,71,0,0.49,0.97,0.3,0.3,75,78,0,3.55,11.56666667,4.26,0.47,0.8
Khalid Taha,The Warrior,13,5,0,31,76,0.49,0.32,0,0,0.2,65,69,0,2.64,10.28333333,4.12,0.46,0.61
Khalil Rountree Jr,596,14,5,0,33,49,1.66,0.39,0,0,0.1,73,76,1,3.84,7.833333333,4.18,0.5,0.58
Khama Worthy,The Death Star,16,9,0,37,49,0.67,0.48,0,0,0.7,71,74,0,4.18,4.45,4.45,0.46,0.57
Khamzat Chimaev,Borz,13,0,0,29,100,0.66,0.58,3.99,0.46,2.7,74,75,0,5.72,6.45,3.46,0.42,1
Khaos Williams,The OxFighter,14,3,0,29,49,0.83,0.39,0,0,0,72,77,0,5.77,10.28333333,5.33,0.42,0.8
Khusein Askhabov,Nohcho,23,1,0,28,71,0,0.26,0,0,0,68,69,0,2,15,4.13,0.56,0.66
Kiefer Crosbie,BDK,10,4,0,33,51,0,0.66,0,0,0,71,70,3,8.1,9.916666667,6.02,0.5,0
Kiichi Kunimoto,Strasser,18,7,2,42,64,0,0.44,1.59,0.2,0.3,70,71,0,1.87,9.433333333,3.92,0.41,0.28
