redCorner,blueCorner,winner,redCorner_wins,blueCorner_wins,redCorner_losses,blueCorner_losses,redCorner_draws,blueCorner_draws,redCorner_age,blueCorner_age,redCorner_nation,blueCorner_nation,redCorner_knockdowns,blueCorner_knockdowns,redCorner_sig_str_percentage,blueCorner_sig_str_percentage,redCorner_takedowns,blueCorner_takedowns,redCorner_takedown_percentage,blueCorner_takedown_percentage,redCorner_subs_attempted,blueCorner_subs_attempted,redCorner_height,blueCorner_height,redCorner_reach,blueCorner_reach,redCorner_stance,blueCorner_stance,redCorner_sig_str_landed_per_minute,blueCorner_sig_str_landed_per_minute,redCorner_fightTime,blueCorner_fightTime,redCorner_sig_str_absorbed_per_minute,blueCorner_sig_str_absorbed_per_minute,redCorner_sig_str_defense,blueCorner_sig_str_defense,redCorner_takedown_defense,blueCorner_takedown_defense
0,1,0,10.0,9.0,1.0,2.0,0.0,0.0,22.0,26.0,116.0,66.0,0.38,0.0,0.53,0.41,1.14,0.0,0.42,0.0,0.0,0.0,65.0,65.0,65.0,68.0,0.0,0.0,9.08,5.4,13.166666666666666,15.0,5.77,6.63,0.6,0.49,0.78,0.56
0,1,1,8.0,20.0,4.0,7.0,0.0,0.0,26.0,34.0,49.0,49.0,0.33,0.44,0.43,0.48,0.98,1.96,0.3,0.4,0.3,0.2,69.0,70.0,70.0,74.0,3.0,0.0,3.3,5.1,11.45,9.833333333333334,4.93,3.79,0.4,0.57,0.73,0.9
0,1,0,20.0,27.0,2.0,12.0,0.0,0.0,32.0,38.0,18.0,49.0,0.0,0.53,0.64,0.5,5.14,0.53,0.55,0.26,2.4,0.0,75.0,75.0,79.0,79.0,0.0,0.0,2.78,2.43,7.916666666666667,9.083333333333334,0.52,2.48,0.43,0.4,0.75,0.53
0,1,1,15.0,23.0,1.0,4.0,0.0,1.0,26.0,39.0,18.0,58.0,0.0,0.09,0.4,0.43,4.75,1.11,0.71,0.3,3.8,0.1,73.0,71.0,72.0,74.0,0.0,0.0,4.87,4.03,3.95,13.533333333333331,5.25,3.43,0.59,0.52,1.0,0.6
0,1,0,15.0,25.0,1.0,6.0,0.0,1.0,31.0,33.0,18.0,71.0,0.36,0.61,0.58,0.42,2.16,0.61,0.63,0.5,0.5,0.0,70.0,74.0,75.0,78.0,1.0,0.0,2.73,3.73,11.916666666666666,8.216666666666667,1.98,5.36,0.6,0.54,0.57,1.0
0,1,0,16.0,15.0,3.0,2.0,0.0,0.0,26.0,32.0,18.0,18.0,0.93,0.0,0.46,0.39,0.93,2.18,0.2,1.0,0.0,2.2,70.0,72.0,72.0,73.0,0.0,0.0,4.64,5.08,10.766666666666667,3.45,5.05,4.79,0.55,0.47,0.85,0.0
0,1,0,10.0,15.0,0.0,6.0,0.0,0.0,26.0,29.0,18.0,72.0,0.69,0.0,0.48,0.41,4.15,0.0,0.7,0.0,1.0,0.0,74.0,75.0,77.0,78.0,0.0,3.0,3.07,3.28,10.833333333333334,9.366666666666667,2.65,3.87,0.43,0.5,0.68,0.71
0,1,0,16.0,8.0,13.0,3.0,0.0,0.0,39.0,24.0,49.0,18.0,0.13,0.57,0.5,0.48,0.73,1.13,0.34,0.33,0.1,0.8,63.0,62.0,64.0,63.0,0.0,0.0,5.44,4.81,14.516666666666667,10.6,4.94,3.66,0.61,0.49,0.75,0.47
0,1,1,8.0,17.0,2.0,7.0,0.0,0.0,28.0,30.0,18.0,113.0,0.0,0.16,0.54,0.4,1.0,3.29,1.0,0.43,0.0,0.0,69.0,70.0,73.0,73.0,0.0,0.0,1.53,2.54,0.3333333333333333,12.133333333333333,0.87,2.64,0.59,0.52,0.62,0.66
0,1,0,25.0,26.0,1.0,3.0,0.0,0.0,32.0,35.0,71.0,34.0,0.41,0.37,0.6,0.57,3.17,1.84,0.6,0.37,1.0,0.2,70.0,66.0,70.0,71.0,1.0,0.0,2.46,6.19,9.766666666666667,16.3,1.27,3.42,0.61,0.58,0.9,0.7
0,1,1,20.0,13.0,4.0,0.0,0.0,0.0,36.0,29.0,69.0,100.0,0.48,0.66,0.52,0.58,2.82,3.99,0.45,0.46,0.1,2.7,72.0,74.0,76.0,75.0,3.0,0.0,4.36,5.72,17.45,6.45,2.74,3.46,0.54,0.42,0.89,1.0
0,1,0,15.0,15.0,1.0,7.0,0.0,0.0,31.0,33.0,71.0,18.0,4.66,0.31,0.65,0.48,2.33,1.35,0.33,0.5,2.3,0.9,72.0,71.0,76.0,72.0,1.0,0.0,8.24,3.25,2.15,9.616666666666667,7.15,4.21,0.36,0.5,0.0,0.8
0,1,0,18.0,18.0,3.0,6.0,0.0,0.0,31.0,27.0,71.0,103.0,0.2,0.0,0.47,0.41,1.01,2.4,0.16,0.26,1.4,0.0,68.0,67.0,70.0,68.0,0.0,1.0,3.55,2.98,8.233333333333333,10.4,2.13,2.95,0.57,0.48,0.66,0.62
0,1,1,12.0,9.0,4.0,1.0,0.0,0.0,29.0,29.0,81.0,49.0,0.0,0.7,0.46,0.56,1.0,1.76,1.0,0.5,1.0,0.0,69.0,69.0,73.0,70.0,3.0,3.0,2.87,5.09,15.0,10.65,4.07,4.37,0.37,0.44,0.42,0.51
0,1,1,14.0,9.0,4.0,1.0,1.0,0.0,37.0,28.0,29.0,49.0,0.0,0.0,0.43,0.49,1.0,0.77,0.37,0.5,0.0,0.4,69.0,74.0,76.0,79.0,0.0,0.0,4.38,1.88,14.983333333333333,9.7,4.32,2.01,0.51,0.56,0.42,0.4
0,1,0,11.0,7.0,6.0,1.0,0.0,0.0,34.0,29.0,49.0,101.0,0.33,0.41,0.45,0.46,0.98,0.82,0.3,0.18,0.0,0.4,70.0,72.0,70.0,69.0,0.0,3.0,5.75,6.48,9.15,12.25,7.28,5.61,0.42,0.51,0.67,0.63
0,1,0,12.0,23.0,0.0,10.0,0.0,0.0,29.0,34.0,71.0,18.0,0.0,0.44,0.73,0.51,0.0,1.09,0.0,0.27,0.0,0.0,74.0,72.0,73.0,74.0,0.0,0.0,7.53,4.43,15.0,8.583333333333334,4.33,5.33,0.28,0.43,0.57,0.73
0,1,1,13.0,24.0,3.0,11.0,0.0,0.0,30.0,38.0,69.0,18.0,0.56,0.7,0.49,0.45,0.28,0.48,0.2,0.5,0.4,0.1,69.0,71.0,71.0,75.0,0.0,0.0,5.72,4.18,11.883333333333333,11.75,4.33,4.34,0.54,0.57,0.62,0.75
0,1,1,21.0,12.0,10.0,5.0,1.0,0.0,35.0,37.0,18.0,18.0,0.0,0.1,0.38,0.47,0.42,1.83,0.27,0.46,0.1,0.7,64.0,64.0,64.0,68.0,0.0,0.0,4.35,4.34,14.95,15.583333333333334,4.52,5.19,0.55,0.55,0.58,0.77
0,1,0,19.0,16.0,4.0,5.0,0.0,0.0,29.0,30.0,49.0,49.0,0.8,1.79,0.5,0.39,0.44,0.0,0.41,0.0,0.1,0.0,68.0,67.0,70.0,70.0,1.0,0.0,4.64,6.15,13.05,6.283333333333333,3.76,5.73,0.58,0.57,0.69,1.0
0,1,1,10.0,29.0,3.0,11.0,0.0,0.0,32.0,30.0,49.0,18.0,0.25,0.43,0.51,0.53,4.48,1.56,0.54,0.55,2.5,0.6,72.0,73.0,73.0,73.0,3.0,0.0,3.61,5.09,10.05,11.75,3.03,3.74,0.51,0.58,0.71,0.94
0,1,0,10.0,9.0,1.0,1.0,0.0,0.0,26.0,23.0,49.0,48.0,0.0,0.5,0.46,0.46,1.4,1.0,0.54,0.36,1.4,0.8,67.0,68.0,71.0,67.0,0.0,1.0,3.51,5.28,12.816666666666666,12.05,2.46,3.24,0.58,0.55,0.7,0.44
0,1,0,28.0,17.0,11.0,11.0,0.0,0.0,39.0,33.0,49.0,49.0,0.09,0.0,0.38,0.44,2.85,3.41,0.35,0.57,1.1,1.3,70.0,69.0,71.0,72.0,0.0,3.0,3.44,3.37,11.833333333333334,12.7,3.27,2.89,0.52,0.49,0.56,0.36
0,1,0,7.0,7.0,2.0,2.0,0.0,1.0,32.0,26.0,18.0,18.0,0.0,0.0,0.5,0.48,2.05,2.0,0.4,0.66,0.5,0.0,67.0,65.0,67.0,65.0,0.0,0.0,2.05,1.0,14.666666666666666,15.0,1.4,1.2,0.54,0.48,0.7,0.62
0,1,0,15.0,8.0,6.0,2.0,0.0,0.0,29.0,28.0,49.0,49.0,1.51,0.0,0.52,1.0,3.52,0.0,0.36,0.0,1.0,0.0,70.0,69.0,73.0,70.0,3.0,0.0,4.46,3.0,3.3166666666666664,0.3333333333333333,2.51,42.0,0.44,0.33,0.85,0.0
0,1,1,5.0,6.0,2.0,0.0,0.0,0.0,33.0,32.0,27.0,81.0,0.87,0.0,0.43,0.54,0.87,0.0,0.2,0.0,0.9,0.0,68.0,67.0,67.0,68.0,0.0,0.0,3.84,3.47,8.6,15.0,3.55,3.2,0.48,0.55,1.0,0.75
0,1,0,20.0,16.0,6.0,9.0,2.0,2.0,32.0,32.0,49.0,25.0,0.47,0.17,0.58,0.33,0.28,1.82,0.3,0.4,0.1,0.0,69.0,65.0,67.0,66.0,0.0,0.0,4.8,2.88,13.183333333333334,12.966666666666669,2.79,5.03,0.63,0.58,0.69,0.72
0,1,1,8.0,13.0,9.0,8.0,0.0,0.0,36.0,30.0,49.0,49.0,0.09,0.0,0.39,0.48,1.09,0.25,0.27,0.14,0.6,0.0,67.0,62.0,69.0,63.0,1.0,0.0,3.42,6.93,15.0,15.0,4.13,7.98,0.47,0.56,0.66,0.92
0,1,1,20.0,31.0,2.0,15.0,1.0,1.0,29.0,37.0,49.0,49.0,0.12,0.26,0.51,0.52,3.68,1.2,0.36,0.37,1.5,0.3,70.0,70.0,72.0,71.0,3.0,0.0,2.97,6.14,11.1,11.266666666666667,2.27,3.74,0.45,0.62,0.4,0.74
0,1,0,12.0,12.0,2.0,6.0,0.0,0.0,27.0,38.0,49.0,3.0,1.19,1.78,0.45,0.48,2.97,0.89,0.83,0.38,1.8,0.2,74.0,70.0,75.0,73.0,0.0,0.0,3.64,3.37,5.05,6.5,2.34,3.99,0.55,0.55,0.5,0.5
0,1,0,27.0,22.0,12.0,8.0,0.0,2.0,35.0,34.0,49.0,49.0,0.77,0.41,0.4,0.43,0.68,0.55,0.17,0.13,0.1,0.4,68.0,72.0,70.0,70.0,1.0,1.0,4.58,3.94,7.65,10.983333333333333,4.46,4.1,0.51,0.51,0.56,0.68
0,1,1,14.0,18.0,7.0,7.0,0.0,0.0,31.0,34.0,49.0,49.0,0.4,0.25,0.41,0.52,1.2,0.89,0.31,0.46,0.1,0.1,69.0,72.0,72.0,73.0,0.0,3.0,4.63,6.11,9.4,13.166666666666666,4.9,4.41,0.56,0.47,0.6,0.56
0,1,0,16.0,15.0,7.0,8.0,0.0,0.0,38.0,27.0,17.0,24.0,0.0,0.19,0.43,0.42,0.36,0.97,0.26,0.62,0.2,0.0,63.0,67.0,64.0,68.0,0.0,0.0,5.92,6.59,13.033333333333331,12.95,5.55,6.43,0.59,0.51,0.74,0.69
0,1,1,12.0,13.0,9.0,6.0,1.0,0.0,28.0,31.0,49.0,49.0,0.11,0.0,0.36,0.46,1.71,0.71,0.31,0.25,0.8,0.0,67.0,65.0,68.0,67.0,0.0,1.0,2.7,4.05,11.933333333333334,13.6,3.21,4.53,0.44,0.6,0.64,0.66
0,1,1,12.0,23.0,3.0,2.0,0.0,0.0,30.0,33.0,14.0,17.0,0.29,0.16,0.51,0.5,0.29,4.36,0.4,0.3,0.0,0.2,68.0,70.0,71.0,70.0,3.0,1.0,4.9,2.97,11.683333333333334,11.616666666666667,4.97,3.17,0.49,0.6,0.89,0.9
0,1,0,11.0,10.0,2.0,3.0,0.0,0.0,29.0,26.0,49.0,49.0,0.63,0.31,0.54,0.49,0.94,1.54,0.25,0.35,0.6,0.9,73.0,70.0,77.0,67.0,0.0,3.0,4.52,3.36,7.966666666666667,9.716666666666669,3.73,4.61,0.42,0.46,0.45,0.33
0,1,1,16.0,15.0,5.0,7.0,0.0,1.0,28.0,28.0,18.0,11.0,0.44,0.55,0.37,0.48,2.79,0.09,0.59,0.1,0.7,0.6,69.0,69.0,72.0,69.0,0.0,3.0,3.21,5.56,9.283333333333331,12.516666666666667,3.78,4.31,0.57,0.57,0.72,0.48
0,1,0,33.0,16.0,15.0,8.0,1.0,0.0,39.0,29.0,49.0,31.0,0.58,0.49,0.49,0.41,1.16,0.25,0.42,1.0,0.2,0.0,74.0,72.0,75.0,74.0,0.0,0.0,5.1,3.3,10.133333333333333,8.733333333333333,3.65,6.26,0.6,0.45,0.65,0.66
0,1,1,7.0,10.0,3.0,5.0,0.0,0.0,28.0,29.0,34.0,49.0,0.0,0.54,0.56,0.55,7.2,2.69,0.44,0.52,0.5,1.1,69.0,72.0,73.0,72.0,0.0,0.0,3.89,1.8,10.766666666666667,6.183333333333334,2.49,2.51,0.5,0.43,0.0,0.73
0,1,0,11.0,13.0,2.0,10.0,0.0,0.0,34.0,35.0,69.0,49.0,0.42,0.3,0.4,0.44,1.26,0.71,0.18,0.33,0.0,0.6,74.0,75.0,79.0,78.0,0.0,0.0,2.92,5.8,11.866666666666667,10.6,3.96,5.08,0.52,0.5,0.0,0.67
0,1,0,15.0,6.0,6.0,4.0,0.0,0.0,29.0,31.0,64.0,49.0,0.0,0.0,0.5,0.47,0.33,0.66,0.14,0.12,0.0,0.2,63.0,64.0,65.0,61.0,0.0,0.0,4.56,5.19,15.0,11.366666666666667,5.62,4.67,0.48,0.5,0.85,0.54
0,1,1,7.0,6.0,2.0,0.0,0.0,0.0,25.0,34.0,18.0,47.0,0.83,0.0,0.55,0.37,0.0,3.0,0.0,0.6,0.8,0.0,66.0,68.0,68.0,68.0,0.0,0.0,4.25,4.6,9.05,15.0,4.53,4.0,0.58,0.44,0.4,1.0
0,1,0,14.0,20.0,1.0,11.0,0.0,0.0,24.0,34.0,47.0,49.0,0.28,0.13,0.39,0.42,0.28,2.93,0.33,0.37,0.3,0.4,73.0,70.0,77.0,71.0,3.0,0.0,5.26,2.98,13.366666666666667,8.666666666666666,4.79,2.95,0.53,0.51,0.94,0.52
0,1,0,12.0,11.0,2.0,5.0,0.0,0.0,32.0,30.0,71.0,49.0,0.94,0.0,0.53,0.43,0.47,0.84,0.5,0.25,0.0,1.4,72.0,76.0,75.0,76.0,1.0,0.0,4.72,2.93,10.633333333333333,10.716666666666669,4.11,2.63,0.6,0.47,0.92,0.31
0,1,0,11.0,10.0,1.0,3.0,0.0,0.0,30.0,34.0,49.0,11.0,0.0,0.14,0.53,0.45,2.33,2.16,0.46,0.37,0.3,0.4,65.0,67.0,65.0,68.0,0.0,0.0,4.11,3.95,15.0,14.9,2.79,4.03,0.6,0.51,0.75,0.8
0,1,1,13.0,8.0,4.0,2.0,0.0,0.0,37.0,28.0,49.0,49.0,0.0,2.8,0.39,0.54,0.0,0.0,0.0,0.0,0.0,0.0,71.0,72.0,73.0,72.0,0.0,0.0,4.04,11.03,2.4833333333333334,2.6833333333333336,10.91,5.42,0.4,0.6,0.0,1.0
0,1,0,7.0,6.0,0.0,2.0,0.0,0.0,28.0,30.0,45.0,49.0,0.0,0.0,0.52,0.42,2.67,1.83,0.72,0.3,0.0,0.0,63.0,60.0,60.0,64.0,0.0,1.0,3.73,1.1,15.0,12.283333333333331,1.33,4.93,0.64,0.31,1.0,0.16
0,1,1,24.0,28.0,3.0,6.0,0.0,0.0,34.0,32.0,69.0,49.0,0.67,0.28,0.48,0.41,0.05,0.85,0.14,0.64,0.1,0.2,76.0,73.0,80.0,76.0,3.0,0.0,3.93,5.91,18.266666666666666,15.2,3.11,4.33,0.56,0.62,0.77,0.77
0,1,1,15.0,37.0,6.0,10.0,0.0,0.0,30.0,35.0,34.0,71.0,1.24,0.28,0.49,0.57,0.0,0.49,0.0,0.63,0.0,0.2,74.0,79.0,75.0,80.0,1.0,0.0,3.98,5.1,6.9,12.716666666666669,4.98,3.0,0.43,0.54,0.54,0.73
0,1,0,19.0,7.0,6.0,1.0,0.0,0.0,30.0,23.0,118.0,18.0,1.09,0.0,0.54,0.32,0.65,0.0,0.37,0.0,0.4,0.0,65.0,67.0,68.0,70.0,1.0,0.0,5.12,6.6,11.466666666666669,15.0,4.51,7.47,0.59,0.38,0.77,0.0
0,1,0,7.0,12.0,3.0,4.0,0.0,0.0,30.0,36.0,44.0,49.0,1.54,0.0,0.55,0.47,0.0,0.0,0.0,0.0,0.0,0.0,72.0,78.0,74.0,80.0,1.0,0.0,5.13,4.48,4.866666666666667,1.85,5.93,2.85,0.49,0.48,1.0,0.0
0,1,0,10.0,8.0,4.0,3.0,0.0,0.0,32.0,27.0,34.0,45.0,1.17,0.0,0.61,0.53,0.94,6.55,0.36,0.51,0.9,0.0,75.0,76.0,79.0,78.0,0.0,0.0,3.11,1.72,6.4,9.166666666666666,2.53,2.48,0.54,0.49,0.52,0.16
0,1,1,12.0,15.0,3.0,6.0,0.0,1.0,30.0,31.0,34.0,49.0,0.0,0.0,0.61,0.53,2.56,3.22,0.69,0.38,0.0,0.6,67.0,67.0,68.0,69.0,3.0,0.0,4.43,4.67,13.2,11.666666666666666,3.07,3.95,0.59,0.52,0.75,1.0
0,1,0,16.0,7.0,5.0,2.0,0.0,1.0,28.0,28.0,29.0,49.0,0.73,0.0,0.44,0.41,0.31,0.0,0.2,0.0,0.0,0.0,70.0,69.0,72.0,70.0,1.0,1.0,5.78,9.87,11.966666666666669,15.0,5.25,11.4,0.64,0.54,0.78,1.0
0,1,0,10.0,10.0,2.0,4.0,0.0,0.0,30.0,33.0,87.0,51.0,0.0,0.0,0.55,0.66,1.51,0.0,0.66,0.0,0.8,0.0,74.0,71.0,75.0,70.0,0.0,3.0,8.23,8.1,15.0,9.916666666666666,5.1,6.02,0.53,0.5,1.0,0.0
0,1,0,12.0,16.0,2.0,4.0,0.0,0.0,33.0,29.0,87.0,38.0,0.29,0.0,0.6,0.49,0.58,4.56,0.21,0.64,0.5,0.5,76.0,75.0,81.0,78.0,0.0,0.0,5.49,3.54,14.166666666666666,8.083333333333334,2.19,3.79,0.63,0.49,0.5,0.7
0,1,0,13.0,12.0,2.0,2.0,0.0,0.0,26.0,29.0,87.0,100.0,0.0,0.0,0.46,0.38,1.06,0.0,0.6,0.0,0.7,0.0,72.0,69.0,73.0,69.0,1.0,0.0,2.62,2.27,14.116666666666667,12.333333333333334,1.49,4.22,0.75,0.4,0.81,0.0
0,1,0,19.0,11.0,9.0,4.0,1.0,0.0,28.0,27.0,100.0,0.0,3.9,0.0,0.53,0.21,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,69.0,68.0,0.0,0.0,6.75,2.34,3.85,3.85,2.34,6.75,0.78,0.46,0.0,0.0
0,1,0,19.0,8.0,4.0,1.0,0.0,0.0,31.0,27.0,87.0,51.0,0.37,0.0,0.46,0.36,0.37,2.0,0.4,0.18,0.4,0.0,66.0,66.0,73.0,68.0,1.0,0.0,3.91,3.2,13.566666666666666,15.0,2.37,5.6,0.61,0.48,0.77,0.0
0,1,0,10.0,10.0,3.0,5.0,0.0,1.0,30.0,28.0,113.0,51.0,0.0,0.0,0.46,0.48,2.25,0.0,0.45,0.0,0.2,0.0,70.0,74.0,74.0,78.0,0.0,0.0,6.32,6.06,15.0,11.05,6.88,9.47,0.51,0.44,1.0,0.33
0,1,0,7.0,13.0,1.0,5.0,0.0,0.0,34.0,28.0,100.0,5.0,0.0,0.0,0.51,0.52,0.0,1.0,0.0,0.33,0.0,0.3,67.0,68.0,67.0,70.0,0.0,0.0,2.67,4.71,15.0,15.0,1.2,3.36,0.57,0.5,0.37,0.64
0,1,0,12.0,8.0,0.0,3.0,0.0,0.0,26.0,28.0,30.0,18.0,0.0,0.43,0.58,0.62,3.96,0.85,0.41,0.25,0.6,0.8,68.0,65.0,71.0,67.0,0.0,0.0,4.47,5.48,12.316666666666666,8.816666666666666,2.44,2.75,0.57,0.48,0.83,0.63
0,1,1,6.0,6.0,6.0,1.0,0.0,0.0,40.0,26.0,87.0,18.0,0.0,0.0,0.31,0.57,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,72.0,70.0,0.0,0.0,4.55,8.4,9.4,15.0,7.4,2.6,0.45,0.84,0.6,1.0
0,1,0,25.0,17.0,7.0,8.0,0.0,0.0,32.0,36.0,49.0,7.0,0.34,0.43,0.47,0.41,0.27,0.7,0.53,0.44,0.3,0.6,71.0,67.0,69.0,72.0,0.0,0.0,7.17,3.93,15.933333333333334,12.333333333333334,4.75,4.52,0.59,0.52,0.84,0.72
0,1,0,37.0,21.0,19.0,9.0,0.0,0.0,35.0,32.0,49.0,49.0,0.43,1.29,0.48,0.4,0.49,1.29,0.26,0.35,0.6,1.5,76.0,77.0,76.0,79.0,0.0,0.0,3.21,3.42,9.95,5.366666666666666,4.47,3.91,0.46,0.45,0.48,0.47
0,1,0,15.0,21.0,3.0,14.0,0.0,0.0,35.0,35.0,56.0,49.0,0.69,0.22,0.43,0.5,0.23,0.56,0.33,0.68,0.2,0.7,72.0,70.0,74.0,73.0,0.0,1.0,4.08,4.16,13.083333333333334,11.916666666666666,3.44,2.93,0.62,0.63,0.69,0.64
0,1,0,12.0,19.0,1.0,3.0,0.0,0.0,24.0,30.0,49.0,18.0,0.0,0.38,0.52,0.48,2.86,2.0,0.36,0.76,1.2,1.1,64.0,66.0,66.0,68.0,0.0,0.0,5.58,3.39,10.483333333333333,14.983333333333333,3.32,2.64,0.62,0.58,0.83,0.86
0,1,0,5.0,14.0,1.0,9.0,0.0,0.0,27.0,38.0,34.0,49.0,0.91,0.0,0.4,0.5,0.0,1.35,0.0,0.26,0.0,0.5,75.0,72.0,75.0,75.0,0.0,0.0,1.83,6.55,8.2,7.4,0.55,6.32,0.76,0.51,0.84,0.66
0,1,1,10.0,10.0,4.0,3.0,0.0,0.0,26.0,27.0,64.0,49.0,0.0,0.55,0.54,0.53,1.51,0.0,0.13,0.0,0.0,0.0,67.0,66.0,69.0,70.0,0.0,0.0,2.22,6.22,6.6,9.166666666666666,3.94,3.93,0.45,0.58,0.66,0.64
0,1,0,20.0,14.0,8.0,3.0,0.0,0.0,33.0,27.0,25.0,66.0,0.84,0.0,0.46,0.55,0.34,0.0,0.5,0.0,0.0,0.0,72.0,71.0,71.0,74.0,0.0,0.0,4.36,8.7,9.9,15.0,6.38,6.83,0.5,0.52,0.61,0.0
0,1,0,9.0,6.0,2.0,3.0,0.0,0.0,25.0,23.0,49.0,64.0,4.04,0.78,0.46,0.5,4.04,0.0,0.4,0.0,0.0,0.0,70.0,72.0,72.0,71.0,3.0,1.0,10.22,4.65,3.716666666666667,6.383333333333334,4.3,5.12,0.64,0.51,1.0,0.5
0,1,0,11.0,13.0,6.0,5.0,0.0,1.0,31.0,29.0,7.0,41.0,0.73,0.5,0.38,0.38,0.87,0.0,0.54,0.0,0.0,0.5,72.0,71.0,74.0,73.0,0.0,0.0,3.48,1.67,11.466666666666669,15.0,3.02,2.93,0.47,0.52,0.69,0.33
0,1,1,23.0,17.0,4.0,1.0,0.0,0.0,34.0,29.0,49.0,49.0,0.0,1.14,0.52,0.61,1.97,0.43,0.24,0.42,0.8,0.4,67.0,71.0,71.0,72.0,0.0,3.0,4.73,7.25,13.2,8.75,2.41,3.51,0.58,0.61,0.45,0.62
0,1,0,24.0,13.0,3.0,3.0,0.0,1.0,34.0,36.0,25.0,18.0,0.36,0.82,0.51,0.55,2.29,0.82,0.42,0.55,0.4,0.8,64.0,64.0,63.0,65.0,3.0,1.0,5.94,3.54,12.416666666666666,9.183333333333334,3.44,4.66,0.53,0.42,0.66,0.55
0,1,1,14.0,14.0,6.0,2.0,1.0,0.0,29.0,30.0,49.0,49.0,0.0,0.17,0.47,0.48,2.34,2.25,0.37,0.44,0.8,1.0,70.0,69.0,72.0,69.0,3.0,3.0,4.28,5.69,11.533333333333331,8.666666666666666,4.09,3.99,0.48,0.53,0.66,0.66
0,1,1,15.0,20.0,7.0,9.0,0.0,0.0,39.0,36.0,49.0,49.0,0.25,0.2,0.43,0.43,3.6,0.81,0.43,0.26,0.8,0.0,74.0,73.0,78.0,74.0,0.0,0.0,2.98,3.38,9.966666666666669,12.9,3.27,3.03,0.5,0.56,0.65,0.82
0,1,0,14.0,10.0,5.0,9.0,0.0,0.0,31.0,35.0,18.0,71.0,1.07,0.94,0.55,0.41,2.4,0.0,0.5,0.0,0.5,0.0,75.0,73.0,75.0,77.0,0.0,0.0,5.99,4.5,7.033333333333333,6.4,5.67,6.15,0.51,0.36,1.0,0.73
0,1,0,21.0,16.0,7.0,7.0,0.0,0.0,37.0,32.0,49.0,49.0,0.43,0.0,0.44,0.46,0.87,1.55,0.36,0.52,1.1,0.0,71.0,70.0,70.0,71.0,0.0,0.0,4.89,3.83,9.9,12.066666666666666,4.44,3.37,0.48,0.56,0.5,0.63
0,1,0,15.0,20.0,3.0,9.0,0.0,0.0,32.0,36.0,11.0,49.0,0.0,0.54,0.49,0.45,1.5,1.35,0.27,0.35,0.0,0.3,66.0,70.0,64.0,71.0,0.0,0.0,4.71,4.75,15.0,11.116666666666667,4.98,4.73,0.48,0.55,0.52,0.64
0,1,0,10.0,35.0,3.0,17.0,0.0,0.0,32.0,36.0,49.0,49.0,0.25,0.29,0.51,0.44,4.48,2.01,0.54,0.37,2.5,1.5,72.0,73.0,73.0,77.0,3.0,1.0,3.61,3.3,10.05,8.25,3.03,3.5,0.51,0.53,0.71,0.34
0,1,1,13.0,16.0,8.0,5.0,0.0,1.0,34.0,27.0,49.0,18.0,0.1,0.68,0.47,0.48,1.84,0.68,0.57,0.33,0.6,0.0,66.0,64.0,69.0,65.0,0.0,1.0,4.91,5.2,14.083333333333334,11.1,3.69,2.23,0.63,0.65,0.54,0.92
0,1,0,22.0,32.0,9.0,15.0,1.0,0.0,32.0,39.0,49.0,18.0,0.74,0.18,0.52,0.47,1.04,2.01,0.6,0.35,0.7,0.6,71.0,68.0,75.0,70.0,0.0,1.0,5.17,3.52,10.116666666666667,14.9,5.15,3.19,0.52,0.6,0.62,0.56
0,1,0,29.0,13.0,13.0,4.0,0.0,1.0,40.0,32.0,49.0,11.0,0.38,0.11,0.5,0.5,1.09,0.0,0.52,0.0,0.4,0.0,68.0,68.0,70.0,73.0,0.0,0.0,4.7,5.45,11.566666666666666,13.483333333333333,3.84,3.37,0.59,0.56,0.61,0.65
0,1,0,14.0,12.0,5.0,7.0,0.0,0.0,33.0,34.0,49.0,49.0,1.66,3.54,0.39,0.5,0.0,0.0,0.0,0.0,0.1,0.0,73.0,75.0,76.0,76.0,1.0,0.0,3.84,6.05,7.833333333333333,3.183333333333333,4.18,4.64,0.5,0.55,0.58,1.0
0,1,1,13.0,15.0,7.0,5.0,0.0,0.0,31.0,22.0,18.0,18.0,0.21,0.0,0.4,0.39,0.82,2.33,0.33,0.66,1.9,0.4,65.0,63.0,67.0,66.0,0.0,0.0,2.99,3.33,7.283333333333333,12.9,2.65,3.23,0.53,0.67,0.38,0.66
0,1,0,11.0,13.0,5.0,10.0,0.0,0.0,30.0,35.0,49.0,49.0,0.0,0.14,0.43,0.48,0.84,1.44,0.25,0.4,1.4,0.1,76.0,74.0,76.0,80.0,0.0,0.0,2.93,2.84,10.716666666666669,9.483333333333333,2.63,3.92,0.47,0.49,0.31,0.69
0,1,1,9.0,9.0,6.0,1.0,0.0,0.0,27.0,33.0,48.0,49.0,0.0,2.52,0.39,0.51,1.55,0.84,0.25,0.33,2.3,0.8,65.0,68.0,67.0,69.0,0.0,0.0,1.88,5.43,6.466666666666667,5.95,3.02,2.52,0.4,0.71,0.25,1.0
