name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Kalib Starnes,442,17.0,11.0,1,49.0,49,0.0,0.48,1.46,0.33,0.6,75,74,0.0,2.71,10.25,4.43,0.53,0.25
Kaloyan Kolev,249,10.0,1.0,0,31.0,94,0.0,0.45,10.11,0.6,0.0,74,73,0.0,1.12,4.45,4.49,0.42,0.0
Kamaru Usman,The Nigerian Nightmare,20.0,4.0,0,37.0,64,0.48,0.52,2.82,0.45,0.1,72,76,3.0,4.36,17.45,2.74,0.54,0.89
Kamuela Kirk,The Jawaiian,12.0,6.0,0,30.0,79,0.0,0.5,1.5,0.26,1.2,70,75,3.0,3.22,12.516666666666667,5.87,0.4,0.47
Kanako Murata,392,12.0,3.0,0,30.0,0,0.0,0.56,3.38,0.56,0.8,61,62,0.0,2.15,13.333333333333334,2.4,0.53,1.0
Karine Silva,Killer,18.0,4.0,0,30.0,14,0.45,0.35,3.59,0.72,2.2,65,67,0.0,2.67,6.683333333333334,3.12,0.49,0.0
Karl Williams,524,10.0,1.0,0,34.0,79,0.25,0.52,4.75,0.5,0.2,75,79,0.0,2.87,15.0,1.7,0.6,1.0
Karlos Vemola,507,17.0,5.0,0,38.0,94,0.0,0.44,1.93,0.25,1.7,72,75,0.0,1.67,9.066666666666666,2.13,0.37,0.31
Karolina Kowalkiewicz,258,16.0,8.0,0,38.0,73,0.0,0.43,0.34,0.23,0.2,63,64,0.0,5.71,13.15,5.55,0.58,0.73
Kathryn Paprocki,414,3.0,2.0,0,31.0,79,0.0,0.23,0.0,0.0,0.0,63,63,0.0,1.0,15.0,4.27,0.43,0.0
Katsunori Kikuno,241,24.0,8.0,2,42.0,0,0.21,0.4,1.88,0.75,0.8,68,66,0.0,2.64,7.166666666666667,2.47,0.61,0.76
Kaue Fernandes,86,8.0,2.0,0,29.0,14,0.0,0.54,1.0,1.0,0.0,69,73,0.0,1.53,0.3333333333333333,0.87,0.59,0.62
Kay Hansen,159,7.0,6.0,0,24.0,79,0.0,0.5,1.83,0.22,0.8,62,63,0.0,3.01,14.366666666666667,3.19,0.51,0.37
Kayla Harrison,164,17.0,1.0,0,33.0,79,0.0,0.71,4.42,0.4,2.2,68,66,1.0,7.52,6.783333333333333,0.29,0.83,1.0
Kaynan Kruschewsky,Bahia,15.0,2.0,0,33.0,14,0.0,0.39,2.18,1.0,2.2,72,73,0.0,5.08,3.45,4.79,0.47,0.0
Kazuhiro Nakamura,Kaz,21.0,13.0,0,44.0,0,0.0,0.37,1.73,0.36,0.6,71,70,0.0,1.56,10.0,1.83,0.59,0.42
Kazula Vargas,501,12.0,5.0,0,38.0,22,0.0,0.53,0.4,0.25,0.4,68,71,1.0,3.65,9.466666666666667,1.77,0.57,0.3
Keisuke Sasu,Sasuke,11.0,3.0,1,29.0,0,0.0,0.49,3.76,0.4,1.9,65,69,3.0,2.76,7.983333333333333,2.42,0.48,0.61
Keita Nakamura,KTaro,34.0,10.0,2,40.0,0,0.35,0.36,1.65,0.48,0.3,71,73,1.0,2.23,14.35,3.2,0.58,0.63
Keith Jardine,The Dean of Mean,17.0,11.0,2,48.0,79,0.34,0.36,1.18,0.45,0.7,74,76,0.0,3.25,10.25,2.98,0.59,0.62
Kelvin Gastelum,116,18.0,9.0,0,32.0,79,0.45,0.41,0.96,0.3,0.1,69,71,1.0,3.55,13.55,3.23,0.58,0.59
Ken Stone,446,11.0,4.0,0,41.0,79,0.0,0.49,1.24,0.33,0.6,68,71,1.0,3.85,4.833333333333333,2.9,0.48,0.6
Kendall Grove,Da Spyder,23.0,17.0,0,41.0,79,0.24,0.41,0.49,0.45,1.7,78,79,0.0,2.31,9.466666666666667,2.4,0.54,0.56
Kenny Florian,KenFlo,14.0,6.0,0,48.0,79,0.08,0.4,2.22,0.33,1.3,70,74,1.0,2.41,10.533333333333333,1.85,0.63,0.6
Ketlen Vieira,Fenomeno,14.0,3.0,0,32.0,14,0.0,0.41,1.51,0.44,0.6,68,68,0.0,3.04,15.366666666666667,3.92,0.51,0.92
Kevin Aguilar,Angel of Death,17.0,5.0,0,35.0,79,0.32,0.4,0.16,0.16,0.0,67,73,0.0,3.96,13.333333333333334,4.81,0.52,0.78
Kevin Gray,Pocket Herc,9.0,4.0,0,39.0,79,0.0,0.62,0.0,0.0,0.0,64,67,0.0,3.45,2.9,4.48,0.66,0.0
Kevin Holland,Trailblazer,26.0,11.0,0,31.0,79,0.3,0.49,0.84,0.38,0.6,75,81,0.0,4.25,10.816666666666666,3.2,0.5,0.54
Kevin Jousset,Air,10.0,2.0,0,31.0,87,0.0,0.55,1.51,0.66,0.8,74,75,0.0,8.23,15.0,5.1,0.53,1.0
Kevin Lee,The Motown Phenom,18.0,8.0,0,31.0,79,0.07,0.42,3.18,0.43,0.8,69,77,0.0,3.88,11.433333333333334,3.6,0.5,0.75
Kevin Natividad,Quicksand,9.0,4.0,0,31.0,79,0.52,0.34,3.66,0.5,0.0,66,70,0.0,2.68,9.566666666666666,4.29,0.47,0.83
Kevin Syler,El Nino Bala,10.0,1.0,0,30.0,94,0.0,0.69,1.0,0.4,2.0,69,71,3.0,5.6,15.0,4.03,0.48,0.77
Kevin Szaflarski,462,11.0,2.0,0,29.0,18,0.0,0.28,0.0,0.0,0.0,77,77,0.0,1.13,15.0,8.07,0.3,0.0
Kevin Vallejos,El Chino,11.0,1.0,0,22.0,94,0.0,0.44,0.0,0.0,0.0,67,68,3.0,4.73,15.0,5.8,0.51,0.66
Khadis Ibragimov,193,8.0,4.0,0,29.0,92,0.0,0.49,0.97,0.3,0.3,75,78,0.0,3.55,11.566666666666666,4.26,0.47,0.8
Khalid Murtazaliev,396,14.0,2.0,0,30.0,92,0.0,0.69,7.5,1.0,0.0,72,76,0.0,4.8,10.0,0.4,0.78,0.33
Khalid Taha,The Warrior,13.0,5.0,0,32.0,24,0.49,0.32,0.0,0.0,0.2,65,69,0.0,2.64,10.283333333333333,4.12,0.46,0.61
Khalil Rountree Jr,427,14.0,5.0,0,34.0,79,1.66,0.39,0.0,0.0,0.1,73,76,1.0,3.84,7.833333333333333,4.18,0.5,0.58
Khama Worthy,The Death Star,16.0,9.0,0,37.0,79,0.67,0.48,0.0,0.0,0.7,71,74,0.0,4.18,4.45,4.45,0.46,0.57
Khamzat Chimaev,Borz,13.0,0.0,0,30.0,94,0.66,0.58,3.99,0.46,2.7,74,75,0.0,5.72,6.45,3.46,0.42,1.0
Khaos Williams,The OxFighter,15.0,3.0,0,30.0,79,1.02,0.39,0.0,0.0,0.0,72,77,0.0,5.81,9.183333333333334,5.42,0.42,0.8
Kiichi Kunimoto,Strasser,18.0,7.0,2,43.0,0,0.0,0.44,1.59,0.2,0.3,70,71,0.0,1.87,9.433333333333334,3.92,0.41,0.28
Klidson Abreu,White Bear,15.0,4.0,0,31.0,14,0.0,0.4,0.64,0.2,0.0,72,74,0.0,2.05,11.716666666666667,2.9,0.55,0.8
Kolton Englund,White Assassin,9.0,4.0,0,30.0,79,0.0,0.25,0.0,0.0,0.0,70,69,0.0,2.31,2.1666666666666665,11.54,0.4,0.0
Korey Kuppe,264,8.0,4.0,0,35.0,79,0.0,0.73,0.0,0.0,1.0,77,77,3.0,0.73,15.0,1.33,0.31,0.69
Koya Kanda,Bushido,12.0,5.0,0,28.0,94,0.0,0.41,2.0,0.18,0.0,69,75,1.0,3.63,15.0,2.9,0.53,1.0
Koyomi Matsushima,340,13.0,6.0,0,31.0,94,0.5,0.47,9.0,0.52,0.0,67,66,0.0,2.7,15.0,2.83,0.59,0.33
Kris McCray,Savage,8.0,5.0,0,42.0,79,0.0,0.45,2.88,0.55,0.0,72,76,0.0,2.69,8.683333333333334,2.57,0.54,0.38
Kris Moutinho,385,9.0,6.0,0,31.0,79,0.0,0.32,0.0,0.0,0.0,67,68,1.0,4.86,8.333333333333334,15.48,0.28,0.0
Kron Gracie,143,5.0,2.0,0,35.0,14,0.0,0.44,0.47,0.25,0.5,69,70,1.0,3.74,10.7,6.82,0.53,0.0
Krzysztof Jotko,221,24.0,6.0,0,34.0,73,0.14,0.42,1.33,0.39,0.1,73,77,1.0,2.98,12.65,2.23,0.57,0.82
Kuniyoshi Hironaka,177,23.0,9.0,0,47.0,0,0.32,0.4,1.91,0.3,0.6,70,70,0.0,1.98,11.55,3.01,0.54,0.25
Kurt Holobaugh,180,21.0,8.0,0,37.0,79,0.36,0.43,0.71,0.36,0.9,71,70,0.0,4.37,10.533333333333333,4.07,0.48,0.46
Kyle Driscoll,KD,12.0,3.0,0,29.0,79,0.0,0.32,2.0,0.18,0.0,71,74,0.0,2.73,15.0,2.6,0.58,0.0
Kyle Kingsbury,Kingsbu,11.0,6.0,0,42.0,79,0.15,0.4,2.64,0.41,0.0,76,79,0.0,2.97,11.366666666666667,3.81,0.51,0.52
Kyle Nelson,The Monster,16.0,5.0,1,33.0,49,0.0,0.45,1.1,0.2,0.6,71,71,3.0,3.65,10.6,4.69,0.52,0.73
Kyle Stewart,Gunz Up,11.0,3.0,0,35.0,79,0.0,0.35,1.32,0.2,0.0,72,76,0.0,1.41,7.583333333333333,2.42,0.43,0.6
Kyoji Horiguchi,185,19.0,2.0,0,33.0,0,0.53,0.45,2.0,0.44,0.0,65,66,0.0,3.6,14.083333333333334,2.45,0.62,0.55
Kyron Bowen,Bullseye,9.0,5.0,0,30.0,79,0.0,0.57,0.0,0.0,0.0,75,73,0.0,2.73,1.4666666666666668,2.05,0.4,0.0
Kyung Ho Kang,Mr Perfect,19.0,10.0,0,36.0,43,0.37,0.48,1.87,0.57,0.8,69,73,0.0,3.35,12.316666666666666,3.33,0.55,0.68
Lance Lawrence,The Tornado,4.0,1.0,0,30.0,79,0.0,0.5,1.0,1.0,0.0,73,74,0.0,5.87,15.0,9.8,0.24,0.5
Lando Vannata,Groovy,12.0,7.0,2,32.0,79,0.5,0.45,1.09,0.37,0.3,69,71,0.0,4.52,11.65,4.76,0.55,0.69
Laureano Staropoli,Pepi,9.0,5.0,0,31.0,44,0.0,0.34,0.83,0.26,0.0,73,71,0.0,3.31,15.0,3.73,0.54,0.48
Lauren Mueller,Princess Tiger,5.0,3.0,0,32.0,79,0.0,0.41,0.7,0.5,0.0,65,67,0.0,4.08,12.8,3.77,0.58,0.71
Lauren Murphy,Lucky,16.0,6.0,0,40.0,79,0.07,0.39,1.03,0.25,0.1,65,67,0.0,4.05,14.583333333333334,5.25,0.55,0.69
Lavar Johnson,Big,18.0,10.0,0,46.0,79,0.92,0.55,0.61,0.66,0.6,76,82,0.0,5.39,5.433333333333334,2.54,0.55,0.54
Lazar Stojadinovic,The Bronx Bomber,12.0,5.0,0,35.0,79,0.0,0.29,0.0,0.0,0.0,67,68,1.0,1.82,6.583333333333333,1.97,0.59,0.0
Leah Letson,Nidas,5.0,3.0,0,31.0,79,0.0,0.41,0.51,0.5,0.0,67,71,1.0,3.06,14.716666666666667,3.84,0.52,0.76
Leandro Issa,Brodinho,13.0,6.0,0,40.0,14,0.0,0.37,2.38,0.22,1.2,67,69,0.0,2.08,12.6,3.17,0.58,0.5
Leon Aliu,The Albanian Lion,10.0,2.0,0,34.0,94,0.0,0.5,0.0,0.0,0.0,72,74,0.0,6.32,1.5833333333333335,10.11,0.38,0.0
Leon Edwards,Rocky,22.0,3.0,0,32.0,58,0.26,0.53,1.25,0.34,0.4,74,74,1.0,2.75,16.916666666666668,2.34,0.54,0.7
Leon Shahbazyan,434,7.0,2.0,0,28.0,79,1.46,0.52,1.46,0.5,0.0,76,74,0.0,6.33,10.266666666666667,8.18,0.32,0.0
Leonard Garcia,Bad Boy,18.0,13.0,1,44.0,79,0.3,0.24,0.3,0.26,0.5,70,68,0.0,2.77,11.7,4.79,0.52,0.42
Leonardo Mafra,Macarrao,13.0,4.0,0,35.0,14,0.0,0.48,2.12,0.83,0.4,70,70,0.0,4.55,8.85,4.38,0.43,0.69
Lerone Murphy,The Miracle,14.0,0.0,1,32.0,67,0.32,0.54,1.59,0.52,0.6,69,73,0.0,5.01,13.5,2.6,0.6,0.46
Levan Makashvili,The Hornet,15.0,2.0,1,35.0,79,0.0,0.54,3.67,0.42,0.0,68,68,0.0,2.87,15.0,2.07,0.61,0.85
Li Jingliang,The Leech,19.0,8.0,0,36.0,32,0.83,0.42,1.25,0.41,0.0,72,71,0.0,4.46,10.616666666666667,3.84,0.57,0.6
Liana Jojua,She Wolf,8.0,5.0,0,29.0,52,0.0,0.3,1.71,0.66,1.3,64,62,0.0,2.42,8.783333333333333,5.32,0.54,0.5
Liang Na,The Dragon Girl,19.0,8.0,0,27.0,32,0.0,0.42,3.6,0.58,0.5,65,67,0.0,1.99,7.283333333333333,3.95,0.36,0.25
Lina Lansberg,Elbow Queen,10.0,8.0,0,42.0,47,0.21,0.55,0.52,0.27,0.1,67,65,0.0,2.69,13.166666666666666,3.87,0.44,0.47
Logan Urban,Hulk,5.0,1.0,0,30.0,94,0.0,0.66,0.0,0.0,0.0,72,72,0.0,2.55,0.7833333333333333,16.6,0.27,0.0
Loma Lookboonmee,297,9.0,3.0,0,28.0,54,0.0,0.57,1.9,0.5,0.1,61,61,0.0,4.1,13.85,2.48,0.53,0.72
Loopy Godinez,129,12.0,4.0,0,30.0,22,0.1,0.48,3.04,0.46,1.0,62,61,0.0,4.13,13.45,3.58,0.63,0.84
Lorenz Larkin,The Monsoon,18.0,6.0,0,37.0,79,0.54,0.46,0.27,0.42,0.1,71,72,0.0,3.53,11.2,2.74,0.63,0.79
Lorenzo Hood,Dream Killer,14.0,5.0,0,35.0,79,0.0,0.61,0.0,0.0,0.0,75,80,1.0,2.64,4.933333333333334,4.66,0.11,1.0
Louis Gaudinot,Goodnight,8.0,4.0,0,39.0,79,0.0,0.37,0.57,0.4,1.1,63,63,0.0,2.34,10.616666666666667,6.42,0.48,0.31
Lu Kai,The Last Gladiator,8.0,5.0,0,30.0,32,0.0,0.43,2.62,0.5,2.6,69,69,0.0,3.76,3.8166666666666664,5.51,0.55,1.0
Luan Lacerda,266,12.0,3.0,0,31.0,14,0.0,0.44,1.26,0.25,0.6,67,71,0.0,4.52,11.95,7.07,0.47,0.75
Lucas Alexander,The Lion,8.0,4.0,0,28.0,14,0.81,0.55,0.0,0.0,0.0,71,73,0.0,5.23,6.183333333333334,1.83,0.71,0.57
Lucas Almeida,20,14.0,3.0,0,33.0,14,0.83,0.47,0.0,0.0,0.0,71,71,0.0,5.05,9.066666666666666,5.32,0.45,0.4
Lucas Martins,Mineiro,19.0,3.0,0,35.0,14,0.73,0.35,0.0,0.0,0.5,72,72,1.0,2.87,8.8,4.14,0.6,0.76
Ludovit Klein,Mr Highlight,22.0,4.0,1,29.0,121,0.69,0.55,1.66,0.5,0.0,67,72,1.0,3.93,12.033333333333333,3.45,0.53,0.9
Luigi Fioravanti,91,26.0,15.0,0,43.0,79,0.31,0.42,3.76,0.63,0.9,68,70,0.0,2.23,10.65,2.21,0.69,0.67
Luigi Vendramini,The Italian Stallion,9.0,3.0,0,28.0,14,0.56,0.4,1.11,0.15,0.6,68,73,0.0,2.82,6.733333333333333,3.82,0.57,1.0
Luis Gomez,Tiger Junior,4.0,1.0,0,29.0,19,0.0,0.33,4.48,0.5,0.0,67,68,0.0,1.57,13.383333333333333,4.03,0.55,0.33
Luis Henrique,KLB,10.0,5.0,0,30.0,94,0.0,0.43,3.09,0.36,1.0,74,74,0.0,1.81,12.133333333333333,2.22,0.47,0.5
Luke Flores,95,9.0,2.0,0,36.0,79,0.0,0.44,0.0,0.0,1.2,72,73,1.0,1.56,5.05,1.88,0.6,0.4
Luke Jumeau,The Jedi,13.0,5.0,0,36.0,33,0.0,0.43,0.25,1.0,0.0,71,72,0.0,2.93,15.0,3.17,0.58,0.86
Luke Zachrich,542,14.0,4.0,0,42.0,79,0.0,0.32,0.74,0.33,0.0,74,74,0.0,4.56,6.733333333333333,4.46,0.62,0.8
Lyman Good,Cyborg,21.0,6.0,0,39.0,79,0.82,0.48,0.27,1.0,0.0,72,74,0.0,5.34,9.133333333333333,4.01,0.63,0.75
Lyoto Machida,The Dragon,24.0,8.0,0,46.0,14,0.69,0.53,1.21,0.65,0.4,73,74,1.0,2.59,11.616666666666667,1.57,0.61,0.75
Macy Chiasson,40,10.0,3.0,0,32.0,79,0.3,0.44,2.38,0.37,0.5,71,72,0.0,3.53,10.066666666666666,2.53,0.46,0.62
Magomed Ankalaev,26,19.0,1.0,1,32.0,92,0.71,0.53,1.02,0.31,0.0,75,75,0.0,3.64,11.35,2.25,0.59,0.86
Magomed Gadzhiyasulov,106,8.0,0.0,0,30.0,94,0.0,0.46,6.0,0.85,0.0,74,75,0.0,4.87,15.0,1.6,0.73,1.0
Magomed Mustafaev,The Sniper,14.0,4.0,0,35.0,92,0.83,0.58,3.31,0.5,0.4,68,71,0.0,2.59,7.25,2.68,0.41,0.23
Maheshate,317,10.0,3.0,0,24.0,32,0.56,0.28,0.0,0.0,0.0,72,71,0.0,3.9,10.766666666666667,5.76,0.53,0.45
Maia Stevenson,443,6.0,5.0,0,42.0,79,0.0,0.54,3.91,1.0,0.0,64,62,0.0,1.57,3.8333333333333335,3.13,0.33,0.5
Mairbek Taisumov,Beckan,27.0,6.0,0,35.0,92,0.77,0.39,1.34,0.63,0.0,69,73,0.0,2.98,8.7,3.03,0.64,0.88
Makhmud Muradov,391,26.0,8.0,0,34.0,112,0.57,0.43,3.03,0.66,0.2,74,75,0.0,4.21,11.3,2.57,0.61,0.77
Makwan Amirkhani,Mr Finland,17.0,9.0,0,35.0,36,0.12,0.44,3.96,0.43,1.1,70,72,1.0,1.33,9.2,2.98,0.46,0.35
Malcolm Gordon,X,14.0,8.0,0,34.0,49,0.0,0.45,1.72,0.35,1.0,67,71,3.0,2.5,6.216666666666667,2.0,0.43,0.26
Malik Lewis,Hard Knock,6.0,2.0,0,28.0,24,0.0,0.45,3.98,0.4,0.0,72,75,0.0,4.16,11.316666666666666,5.66,0.4,0.5
Mallory Martin,334,7.0,5.0,0,30.0,79,0.0,0.48,2.28,0.43,0.3,64,63,0.0,4.42,9.216666666666667,6.64,0.55,0.25
Mana Martinez,ManaBoi,10.0,4.0,0,28.0,79,0.96,0.48,0.72,0.42,0.5,70,70,0.0,4.33,12.466666666666667,4.94,0.5,0.25
Mando Gutierrez,El Toro,7.0,2.0,0,27.0,79,0.0,0.75,1.0,1.0,1.0,66,70,1.0,0.8,15.0,1.33,0.5,0.4
Manel Kape,StarBoy,19.0,6.0,0,30.0,122,1.09,0.54,0.65,0.37,0.4,65,68,1.0,5.12,11.466666666666667,4.51,0.59,0.77
Manny Vazquez,504,11.0,2.0,0,30.0,94,1.0,0.41,1.0,0.33,1.0,70,72,0.0,1.47,15.0,2.67,0.48,0.0
Manolo Zecchini,Angelo Veneziano,11.0,4.0,0,27.0,77,0.0,0.21,0.0,0.0,0.0,68,68,0.0,2.34,3.85,6.75,0.46,0.0
Manon Fiorot,The Beast,12.0,1.0,0,34.0,87,0.0,0.41,1.17,0.42,0.0,67,65,0.0,6.26,15.0,3.77,0.68,0.93
Manuel Torres,El Loco,15.0,2.0,0,29.0,22,4.88,0.58,3.26,0.66,1.6,70,73,3.0,8.14,2.3,3.15,0.56,0.88
MarQuel Mederos,350,9.0,1.0,0,27.0,79,0.78,0.45,0.0,0.0,0.0,70,69,0.0,4.39,9.583333333333334,3.29,0.63,0.9
Marc Diakiese,Bonecrusher,17.0,7.0,0,31.0,114,0.16,0.4,3.29,0.43,0.0,70,73,0.0,2.54,12.133333333333333,2.64,0.52,0.66
MarcAndre Barriault,Powerbar,16.0,7.0,0,34.0,49,0.32,0.47,0.22,0.25,0.1,73,74,0.0,6.19,11.566666666666666,5.67,0.52,0.67
Marcel Fortuna,Maozinha,9.0,3.0,0,38.0,14,0.45,0.46,0.45,0.08,0.5,73,74,0.0,3.83,11.05,4.52,0.64,0.75
Marcelo Golm,133,6.0,3.0,0,31.0,14,0.0,0.58,0.45,0.5,0.5,75,75,0.0,4.27,8.316666666666666,4.3,0.45,0.87
Marcelo Guimaraes,Magrao,9.0,2.0,1,40.0,14,0.0,0.51,1.99,0.13,0.0,72,73,0.0,4.67,11.283333333333333,4.41,0.62,0.0
Marcin Held,169,23.0,7.0,0,32.0,73,0.0,0.34,2.46,0.46,1.3,69,71,0.0,1.41,15.216666666666667,2.02,0.47,0.37
Marcin Tybura,Tybur,25.0,8.0,0,38.0,73,0.07,0.48,1.43,0.33,0.1,75,78,0.0,3.6,11.616666666666667,3.35,0.55,0.79
Marco Tulio,Matuto,10.0,1.0,0,29.0,94,0.0,0.48,2.0,0.25,1.0,72,74,0.0,3.2,15.0,2.2,0.52,0.0
Marcos Brigagao,Ironside,11.0,1.0,0,28.0,94,0.0,0.43,0.0,0.0,0.0,75,76,1.0,3.07,15.0,3.27,0.25,0.36
Marcos Rogerio de Lima,Pezao,22.0,10.0,1,38.0,14,0.89,0.57,1.4,0.45,0.5,73,75,0.0,3.7,6.2,2.9,0.51,0.59
Marcus LeVesseur,The Prospect,22.0,7.0,0,41.0,79,0.0,0.64,3.89,0.36,0.6,69,70,1.0,2.55,9.0,3.7,0.37,0.83
Marcus McGhee,The Maniac,9.0,1.0,0,34.0,79,2.52,0.51,0.84,0.33,0.8,68,69,0.0,5.43,5.95,2.52,0.71,1.0
Maria Silva,Viuva Negra,8.0,1.0,0,28.0,14,0.0,0.57,2.0,1.0,0.5,63,64,0.0,3.0,15.0,1.13,0.62,0.55
Mario Miranda,363,14.0,7.0,0,44.0,14,0.34,0.54,1.02,0.6,0.0,75,74,0.0,1.96,10.983333333333333,2.46,0.36,0.54
Mario Sousa,Coracao Valente,15.0,3.0,0,27.0,14,0.0,0.5,0.52,0.25,0.5,75,79,0.0,2.82,9.583333333333334,2.99,0.28,0.37
Mariusz Ksiazkiewicz,The Iron Pol,8.0,1.0,0,34.0,24,0.0,0.45,4.0,1.0,2.0,75,75,1.0,0.93,15.0,3.4,0.39,0.0
Mariya Agapova,Demonslayer,10.0,4.0,0,27.0,42,0.59,0.55,0.59,0.66,0.9,66,68,1.0,4.67,8.5,3.82,0.52,0.47
Mark Climaco,42,9.0,2.0,0,26.0,79,0.0,0.59,3.5,0.36,0.0,64,65,1.0,4.13,15.0,2.9,0.57,0.46
Mark Eddiva,61,6.0,3.0,0,38.0,85,0.0,0.45,1.45,0.22,0.0,68,68,0.0,3.37,10.316666666666666,2.98,0.54,0.63
Mark Godbeer,The Hand Of,13.0,4.0,0,40.0,69,0.0,0.53,0.0,0.0,0.0,76,77,0.0,3.97,7.816666666666666,3.3,0.54,0.28
Mark Hominick,The Machine,20.0,12.0,0,41.0,49,0.55,0.42,0.25,0.66,0.9,68,68,0.0,4.08,9.15,4.18,0.69,0.71
Mark Hunt,Super Samoan,13.0,14.0,1,50.0,5,0.71,0.43,0.51,0.55,0.2,70,72,0.0,2.81,10.216666666666667,2.9,0.51,0.64
Mark Madsen,The Olympian,12.0,2.0,0,39.0,46,0.0,0.49,2.86,0.66,0.0,68,72,0.0,3.56,10.5,3.97,0.52,0.62
Mark Munoz,The Filipino Wrecking Machine,14.0,6.0,0,46.0,79,0.22,0.51,3.17,0.29,0.6,72,71,0.0,3.12,8.066666666666666,2.26,0.57,0.57
Mark Striegl,Mugen,18.0,4.0,0,35.0,0,0.0,0.45,0.0,0.0,0.0,68,70,1.0,1.4,3.9333333333333336,4.07,0.4,0.66
Marlon Moraes,Magic,23.0,10.0,1,36.0,14,0.87,0.4,0.87,0.41,0.3,66,67,0.0,3.37,7.833333333333333,4.53,0.54,0.46
Marlon Vera,Chito,23.0,9.0,1,31.0,51,0.58,0.49,0.53,0.39,0.9,68,70,3.0,4.31,13.416666666666666,5.48,0.5,0.7
Marnic Mann,The SawedOff Savage,6.0,3.0,0,31.0,79,0.0,0.41,1.9,0.33,0.4,60,64,1.0,1.47,13.183333333333334,5.08,0.31,0.25
Martin Buday,Badys,13.0,2.0,0,32.0,121,0.53,0.52,0.26,0.25,0.3,76,77,0.0,5.17,9.45,5.7,0.54,1.0
Martin Kampmann,The Hitman,20.0,7.0,0,42.0,46,0.49,0.42,1.86,0.41,2.0,72,72,0.0,3.22,8.683333333333334,3.28,0.62,0.78
Marvin Vettori,The Italian Dream,19.0,7.0,1,30.0,77,0.06,0.45,1.66,0.45,0.5,72,74,1.0,4.56,16.916666666666668,4.24,0.56,0.69
Maryna Moroz,Iron Lady,11.0,6.0,0,32.0,53,0.0,0.33,0.7,0.24,0.6,67,67,0.0,4.42,12.5,4.89,0.51,0.42
Masanori Kanehara,227,26.0,12.0,5,41.0,0,0.29,0.49,1.44,0.5,0.9,67,67,0.0,1.88,13.033333333333333,1.63,0.62,0.63
Masio Fullen,Lobo,11.0,7.0,0,37.0,22,0.0,0.32,0.47,0.33,0.0,70,70,0.0,2.46,10.566666666666666,3.5,0.54,0.69
Mason Jones,Dragon,11.0,2.0,0,29.0,69,0.0,0.44,3.16,0.45,0.0,70,74,0.0,5.61,13.066666666666666,4.94,0.46,0.8
Matej Penaz,Money,6.0,1.0,0,27.0,94,0.0,0.33,0.0,0.0,0.0,75,83,1.0,1.28,0.7833333333333333,2.55,0.33,0.0
Mateo Vogel,Carrapato,8.0,3.0,0,28.0,49,0.0,0.46,1.0,0.16,0.0,68,71,0.0,4.47,15.0,2.87,0.65,0.0
Mateus Mendonca,Bocao,10.0,3.0,0,25.0,14,0.85,0.4,2.54,0.27,0.4,66,71,0.0,1.66,8.866666666666667,4.14,0.3,0.55
Mateusz Gamrot,Gamer,24.0,2.0,0,33.0,73,0.14,0.51,5.28,0.35,0.1,70,70,1.0,3.09,12.0,3.07,0.59,0.9
Matheus Nicolau,406,19.0,5.0,1,31.0,14,1.11,0.52,1.38,0.45,0.8,66,66,0.0,3.62,10.85,3.19,0.66,0.93
Matt Brown,The Immortal,26.0,19.0,0,43.0,79,0.6,0.55,1.68,0.46,1.3,72,75,0.0,3.76,9.216666666666667,2.92,0.55,0.63
Matt Dixon,Magic,9.0,1.0,0,28.0,79,0.0,0.43,3.06,0.3,0.0,70,75,3.0,1.97,14.7,4.56,0.37,0.0
Matt Frevola,The SteamRolla,11.0,4.0,1,33.0,79,1.3,0.42,2.59,0.4,0.9,69,71,0.0,3.71,7.366666666666666,3.57,0.59,0.42
Matt Grice,The Real One,15.0,5.0,0,42.0,79,0.73,0.53,2.19,0.37,0.5,68,70,0.0,4.09,8.8,2.69,0.56,0.82
Matt Hamill,The Hammer,12.0,8.0,0,47.0,79,0.1,0.42,3.0,0.34,0.0,73,76,0.0,3.69,10.316666666666666,3.8,0.61,0.91
Matt Hobar,The Crowbar,9.0,3.0,0,37.0,79,0.46,0.42,3.66,0.44,0.0,70,70,1.0,3.23,10.933333333333334,4.27,0.52,0.5
Matt Hughes,190,45.0,9.0,0,50.0,79,0.22,0.53,2.95,0.5,1.2,69,73,3.0,2.14,8.85,1.36,0.53,0.35
Matt Lindland,The Law,22.0,9.0,0,54.0,79,0.0,0.5,3.01,0.48,1.3,72,74,1.0,2.62,9.75,1.56,0.52,0.6
Matt Mitrione,367,12.0,5.0,0,45.0,79,1.53,0.5,0.0,0.0,0.7,75,82,3.0,3.55,6.3,2.79,0.64,0.55
Matt Schnell,Danger,16.0,8.0,0,34.0,79,0.15,0.38,0.59,0.44,1.0,68,70,0.0,4.23,7.766666666666667,4.56,0.55,0.5
Matt Wiman,526,16.0,10.0,0,40.0,79,0.09,0.5,2.13,0.37,1.5,70,68,0.0,3.17,9.766666666666667,3.57,0.51,0.56
