name,nickname,wins,losses,draws,age,nation,knockdown_avg,sig_str_accuracy,takedown_average,takedown_accuracy,subs_attempted_average,height,reach,stance,sig_str_landed_per_min,average_fight_time,sig_str_absorbed_per_min,sig_str_defense,takedown_defense
Maryna Moroz,Iron Lady,11.0,6.0,0,32.0,79,0.0,0.33,0.7,0.24,0.6,67,67,0.0,4.42,12.5,4.89,0.51,0.42
Masanori Kanehara,363,26.0,12.0,5,41.0,35,0.29,0.49,1.44,0.5,0.9,67,67,0.0,1.88,13.033333333333333,1.63,0.62,0.63
Masio Fullen,Lobo,11.0,7.0,0,37.0,26,0.0,0.32,0.47,0.33,0.0,70,70,0.0,2.46,10.566666666666666,3.5,0.54,0.69
Mason Jones,Dragon,11.0,2.0,0,29.0,53,0.0,0.44,3.16,0.45,0.0,70,74,0.0,5.61,13.066666666666666,4.94,0.46,0.8
Matej Penaz,Money,6.0,1.0,0,27.0,97,0.0,0.33,0.0,0.0,0.0,75,83,1.0,1.28,0.7833333333333333,2.55,0.33,0.0
Mateo Vogel,Carrapato,8.0,3.0,0,28.0,80,0.0,0.46,1.0,0.16,0.0,68,71,0.0,4.47,15.0,2.87,0.65,0.0
Mateus Mendonca,Bocao,10.0,3.0,0,25.0,57,0.85,0.4,2.54,0.27,0.4,66,71,0.0,1.66,8.866666666666667,4.14,0.3,0.55
Mateusz Gamrot,Gamer,24.0,2.0,0,33.0,55,0.14,0.51,5.28,0.35,0.1,70,70,1.0,3.09,12.0,3.07,0.59,0.9
Mateusz Rebecki,Chinczyk,19.0,2.0,0,31.0,55,1.03,0.48,4.12,0.75,1.0,67,66,1.0,4.69,8.733333333333333,4.15,0.54,0.33
Matheus Nicolau,541,19.0,5.0,1,31.0,57,1.11,0.52,1.38,0.45,0.8,66,66,0.0,3.62,10.85,3.19,0.66,0.93
Matheus Scheffel,Buffa,14.0,7.0,0,31.0,97,0.0,0.36,0.0,0.0,0.0,74,75,0.0,1.33,3.0,3.0,0.47,1.0
Matt Arroyo,No Regard,3.0,3.0,0,41.0,17,0.0,0.47,2.12,0.36,5.3,70,72,0.0,1.62,9.45,2.01,0.58,1.0
Matt Bessette,The Mangler,22.0,9.0,0,39.0,17,0.32,0.41,0.64,0.28,0.3,70,70,0.0,4.36,9.35,4.45,0.58,0.61
Matt Brown,The Immortal,26.0,19.0,0,43.0,17,0.6,0.55,1.68,0.46,1.3,72,75,0.0,3.76,9.216666666666667,2.92,0.55,0.63
Matt Dixon,Magic,9.0,1.0,0,28.0,17,0.0,0.43,3.06,0.3,0.0,70,75,3.0,1.97,14.7,4.56,0.37,0.0
Matt Dwyer,196,9.0,4.0,0,34.0,80,0.88,0.34,0.44,0.1,0.0,76,76,0.0,2.57,8.566666666666666,3.24,0.54,0.6
Matt Frevola,The SteamRolla,11.0,4.0,1,34.0,17,1.3,0.42,2.59,0.4,0.9,69,71,0.0,3.71,7.366666666666666,3.57,0.59,0.42
Matt Grice,The Real One,15.0,5.0,0,42.0,17,0.73,0.53,2.19,0.37,0.5,68,70,0.0,4.09,8.8,2.69,0.56,0.82
Matt Hamill,The Hammer,12.0,8.0,0,47.0,17,0.1,0.42,3.0,0.34,0.0,73,76,0.0,3.69,10.316666666666666,3.8,0.61,0.91
Matt Hobar,The Crowbar,9.0,3.0,0,37.0,17,0.46,0.42,3.66,0.44,0.0,70,70,1.0,3.23,10.933333333333334,4.27,0.52,0.5
Matt Hughes,327,45.0,9.0,0,50.0,17,0.22,0.53,2.95,0.5,1.2,69,73,3.0,2.14,8.85,1.36,0.53,0.35
Matt Lindland,The Law,22.0,9.0,0,54.0,17,0.0,0.5,3.01,0.48,1.3,72,74,1.0,2.62,9.75,1.56,0.52,0.6
Matt Mitrione,503,12.0,5.0,0,45.0,17,1.53,0.5,0.0,0.0,0.7,75,82,3.0,3.55,6.3,2.79,0.64,0.55
Matt Sayles,691,8.0,4.0,0,30.0,17,0.36,0.41,0.36,0.16,0.7,67,68,0.0,4.83,8.333333333333334,2.81,0.61,0.81
Matt Schnell,Danger,16.0,8.0,0,34.0,17,0.15,0.38,0.59,0.44,1.0,68,70,0.0,4.23,7.766666666666667,4.56,0.55,0.5
Matt Serra,The Terra,11.0,7.0,0,50.0,17,0.45,0.39,2.05,0.2,0.9,66,68,0.0,1.98,12.033333333333333,2.64,0.46,0.38
Matt Wiman,822,16.0,10.0,0,40.0,17,0.09,0.5,2.13,0.37,1.5,70,68,0.0,3.17,9.766666666666667,3.57,0.51,0.56
Matthew Lopez,438,10.0,4.0,0,37.0,17,0.0,0.5,3.32,0.6,1.3,67,69,1.0,3.13,11.3,3.73,0.55,0.71
Matthew Riddle,Deep Waters,8.0,3.0,0,38.0,17,0.0,0.42,3.51,0.5,0.5,73,76,1.0,3.01,13.916666666666666,2.74,0.54,0.89
Matthew Semelsberger,Semi The Jedi,11.0,7.0,0,31.0,17,1.27,0.43,1.02,0.57,0.4,73,75,3.0,3.78,11.816666666666666,4.21,0.54,0.45
Maurice Greene,The Crochet Boss,9.0,7.0,0,37.0,17,0.44,0.45,0.0,0.0,0.4,79,80,0.0,3.28,8.45,3.61,0.45,0.27
Mauricio Rua,Shogun,27.0,14.0,1,42.0,57,0.87,0.5,2.01,0.48,0.7,73,76,0.0,3.57,9.066666666666666,2.79,0.54,0.49
Mauricio Ruffy,657,10.0,1.0,0,28.0,57,0.77,0.59,0.0,0.0,0.0,71,75,0.0,4.88,9.733333333333333,3.8,0.59,1.0
Max Griffin,Pain,20.0,10.0,0,38.0,17,0.58,0.49,1.45,0.41,0.3,71,76,0.0,3.92,12.966666666666667,3.81,0.57,0.68
Max Holloway,Blessed,26.0,7.0,0,32.0,17,0.35,0.48,0.25,0.53,0.3,71,69,0.0,7.17,16.25,4.72,0.59,0.84
Max Rohskopf,Rated R,5.0,1.0,0,29.0,17,0.0,0.31,3.0,0.33,1.5,73,71,0.0,1.7,10.0,5.8,0.42,0.0
Maximo Blanco,Maxi,12.0,8.0,1,40.0,0,0.34,0.44,1.85,0.36,0.3,68,71,0.0,4.11,8.9,3.19,0.66,0.63
Maycee Barber,The Future,14.0,2.0,0,26.0,17,0.0,0.53,1.44,0.43,0.1,65,65,3.0,4.7,12.166666666666666,2.9,0.54,0.53
Mayra Bueno Silva,Sheetara,10.0,3.0,1,32.0,57,0.0,0.57,0.68,0.38,1.6,66,66,0.0,3.84,10.016666666666667,4.86,0.53,0.68
Megan Anderson,28,11.0,5.0,0,34.0,71,0.52,0.46,0.52,0.25,0.5,72,72,0.0,1.76,4.816666666666666,3.35,0.37,0.53
Melinda Fabian,215,4.0,4.0,2,36.0,107,0.5,0.41,0.0,0.0,0.0,66,66,0.0,4.03,15.0,4.0,0.62,1.0
Melissa Gatto,254,9.0,2.0,2,28.0,57,0.24,0.49,1.47,0.28,0.5,65,69,0.0,3.78,12.266666666666667,2.84,0.54,0.63
Melissa Martinez,Super Mely,7.0,1.0,0,26.0,26,0.0,0.57,1.0,0.5,0.0,62,66,1.0,3.0,15.0,2.53,0.45,0.0
Melissa Mullins,No Mess,6.0,1.0,0,32.0,13,0.0,0.52,0.65,0.2,0.0,67,68,0.0,2.73,11.55,3.64,0.47,0.75
Melquizael Costa,Melk Cauthy,21.0,7.0,0,27.0,57,0.0,0.46,2.5,0.35,1.1,70,71,1.0,3.46,10.483333333333333,2.29,0.58,0.52
Melsik Baghdasaryan,The Gun,8.0,2.0,0,32.0,63,0.25,0.61,0.0,0.0,0.0,69,70,1.0,5.28,11.766666666666667,3.06,0.58,0.72
Melvin Guillard,The Young Assassin,32.0,18.0,2,41.0,17,1.21,0.4,1.3,0.63,0.2,69,71,0.0,2.96,6.95,1.85,0.66,0.61
Merab Dvalishvili,The Machine,17.0,4.0,0,33.0,89,0.08,0.41,6.43,0.36,0.3,66,68,0.0,4.5,15.366666666666667,2.37,0.57,0.8
Michael Bisping,The Count,30.0,9.0,0,45.0,53,0.4,0.38,1.05,0.43,0.3,73,75,0.0,4.33,11.616666666666667,2.71,0.65,0.63
Michael Chandler,Iron,23.0,8.0,0,38.0,17,0.65,0.46,2.17,0.38,0.9,68,71,0.0,4.89,7.733333333333333,4.58,0.46,0.71
Michael Chiesa,Maverick,18.0,7.0,0,36.0,17,0.09,0.4,3.33,0.5,1.0,73,75,1.0,1.87,9.5,1.7,0.54,0.6
Michael Cora,Kookie Monster,4.0,1.0,0,34.0,17,0.0,0.28,0.0,0.0,0.0,73,77,1.0,0.8,15.0,0.13,0.66,0.25
Michael Graves,284,6.0,0.0,1,33.0,17,0.0,0.54,4.8,0.52,0.4,70,71,0.0,1.25,12.5,1.47,0.58,0.66
Michael Johnson,The Menace,23.0,19.0,0,38.0,17,0.49,0.39,0.62,0.41,0.0,70,73,1.0,4.27,11.65,3.83,0.57,0.81
Michael Kuiper,395,15.0,5.0,0,35.0,83,1.38,0.54,2.3,0.55,0.0,72,73,0.0,3.28,8.166666666666666,3.62,0.54,0.79
Michael Lombardo,The Don,11.0,2.0,0,34.0,17,0.0,0.62,2.5,0.21,0.0,72,72,0.0,1.47,15.0,2.63,0.31,0.6
Michael McDonald,Mayday,17.0,4.0,0,33.0,17,1.09,0.42,1.09,0.66,1.4,69,70,0.0,2.69,8.283333333333333,2.76,0.57,0.52
Michael Morales,515,16.0,0.0,0,24.0,42,0.75,0.46,1.24,0.41,0.0,72,79,0.0,5.28,12.05,3.6,0.52,0.91
Michael Page,Venom,22.0,2.0,0,37.0,53,0.77,0.69,0.77,0.25,0.0,75,79,3.0,3.14,6.466666666666667,1.6,0.55,0.66
Michael Trizano,The Lone Wolf,11.0,3.0,0,32.0,17,0.54,0.53,0.36,0.66,0.5,71,71,0.0,3.63,11.883333333333333,4.4,0.5,0.72
Michal Figlak,Mad Dog,8.0,2.0,0,27.0,55,0.0,0.39,0.5,0.12,0.0,70,70,0.0,4.0,15.0,4.93,0.52,0.57
Michal Oleksiejczuk,Hussar,19.0,8.0,0,29.0,55,1.28,0.5,0.73,0.44,0.0,72,74,1.0,5.07,5.85,4.27,0.61,0.48
Micheal Gillmore,The Gentleman,6.0,5.0,0,37.0,17,0.0,0.57,0.0,0.0,0.0,71,72,0.0,2.04,7.616666666666667,3.02,0.43,0.5
Michel Pereira,Demolidor,31.0,11.0,0,30.0,57,0.42,0.54,1.53,0.55,0.8,73,73,0.0,5.16,9.783333333333333,3.7,0.58,0.94
Michel Prazeres,Tractor,26.0,4.0,0,42.0,57,0.18,0.47,3.94,0.36,0.6,66,67,0.0,2.38,12.233333333333333,2.51,0.57,0.47
Michel Quinones,El Capo,8.0,3.0,0,39.0,17,0.0,0.29,0.0,0.0,0.0,70,73,0.0,2.91,12.2,5.98,0.48,0.36
Michelle WatersonGomez,The Karate Hottie,18.0,12.0,0,38.0,17,0.0,0.46,1.42,0.32,0.7,63,62,0.0,3.56,13.883333333333333,4.19,0.49,0.7
Michihiro Omigawa,Micci,17.0,14.0,1,48.0,35,0.32,0.39,1.19,0.36,1.5,66,68,0.0,2.01,11.583333333333334,3.06,0.64,0.49
Michinori Tanaka,766,11.0,3.0,0,33.0,35,0.0,0.37,2.4,0.38,0.2,65,67,0.0,1.97,15.0,1.99,0.5,0.43
Mick Parkin,577,9.0,0.0,0,28.0,13,0.0,0.51,1.6,0.41,0.3,76,79,0.0,4.54,11.733333333333333,3.94,0.59,0.5
Mickael Lebout,Ragnar,16.0,7.0,1,36.0,17,0.0,0.34,0.0,0.0,0.0,71,73,0.0,2.6,15.0,2.98,0.54,0.6
Mickey Gall,245,7.0,6.0,0,32.0,17,0.3,0.48,1.18,0.32,1.6,74,74,3.0,3.33,8.466666666666667,4.55,0.49,0.37
Micol Di Segni,165,7.0,3.0,0,36.0,15,0.0,0.4,0.0,0.0,0.0,63,60,0.0,7.47,15.0,5.87,0.33,0.37
Miesha Tate,Cupcake,20.0,9.0,0,37.0,17,0.06,0.45,2.02,0.31,1.3,66,65,0.0,2.62,12.716666666666667,2.98,0.51,0.55
Miguel Baeza,Caramel Thunder,10.0,4.0,0,31.0,17,0.9,0.49,0.36,0.22,2.0,74,74,0.0,4.09,10.366666666666667,5.92,0.46,0.54
Mike Breeden,Money,11.0,6.0,0,35.0,17,0.33,0.45,0.98,0.3,0.0,70,70,0.0,5.75,9.15,7.28,0.42,0.67
Mike Brown,95,26.0,9.0,0,48.0,17,0.25,0.44,3.23,0.4,0.6,66,70,0.0,2.98,8.616666666666667,2.45,0.6,0.66
Mike Easton,The Hulk,13.0,6.0,0,40.0,17,0.15,0.37,0.75,0.22,0.0,66,70,1.0,3.51,14.266666666666667,4.28,0.61,0.66
Mike Grundy,287,12.0,4.0,0,37.0,53,0.37,0.45,4.06,0.28,0.4,67,72,0.0,2.09,10.166666666666666,4.45,0.56,0.5
Mike Guymon,The Joker,15.0,6.0,1,49.0,17,0.0,0.65,1.87,0.37,1.2,72,74,0.0,2.75,6.016666666666667,0.79,0.66,0.54
Mike Jackson,The Truth,1.0,2.0,0,39.0,17,0.0,0.57,0.71,0.33,0.0,74,74,0.0,4.49,5.3,3.73,0.62,0.88
Mike Kyle,MAK,22.0,14.0,1,44.0,17,3.69,0.51,1.33,0.62,0.8,76,77,0.0,3.93,2.716666666666667,3.35,0.49,0.5
Mike Malott,Proper,10.0,2.0,1,32.0,17,0.68,0.46,3.04,0.6,1.0,73,73,0.0,3.83,7.4,3.33,0.52,0.16
Mike Massenzio,The Master of Disaster,13.0,9.0,0,41.0,17,0.27,0.45,2.74,0.24,1.4,74,73,1.0,2.08,7.833333333333333,3.59,0.54,0.5
Mike Perry,Platinum,14.0,8.0,0,32.0,17,0.72,0.47,0.81,0.4,0.2,70,71,0.0,4.32,11.133333333333333,5.16,0.52,0.78
Mike Pierce,600,17.0,7.0,0,43.0,17,0.33,0.42,3.08,0.42,0.2,68,71,0.0,2.62,12.016666666666667,2.36,0.62,0.71
Mike Pyle,Quicksand,27.0,14.0,1,48.0,17,0.34,0.45,1.8,0.35,1.5,72,74,0.0,2.74,7.383333333333334,2.84,0.6,0.7
Mike Rhodes,Biggie,10.0,5.0,0,34.0,17,0.0,0.39,0.96,0.33,0.5,73,74,0.0,3.2,10.416666666666666,4.13,0.64,0.75
Mike Ricci,The Martian,11.0,5.0,0,38.0,80,0.0,0.32,0.67,1.0,0.0,72,76,1.0,1.8,15.0,1.64,0.65,0.54
Mike Rio,The Wolverine,10.0,5.0,0,42.0,17,0.0,0.39,2.58,0.27,1.0,70,70,0.0,1.68,7.283333333333333,2.99,0.53,0.0
Mike Rodriguez,Slo Mike,11.0,7.0,0,35.0,17,1.18,0.53,0.0,0.0,0.0,76,82,1.0,4.35,8.466666666666667,4.24,0.41,0.37
Mike Russow,659,15.0,3.0,0,47.0,17,0.22,0.47,4.66,0.43,0.7,73,73,0.0,1.55,8.816666666666666,2.9,0.59,0.0
Mike Santiago,Little Bully,19.0,12.0,0,34.0,17,0.53,0.49,2.66,0.5,1.1,70,69,0.0,3.44,7.05,3.58,0.36,0.53
Mike Swick,Quick,15.0,6.0,0,44.0,17,0.53,0.37,1.06,0.5,0.6,73,77,0.0,2.36,8.7,2.29,0.54,0.61
Mike Wilkinson,The Warrior,9.0,4.0,0,36.0,53,0.46,0.38,0.92,0.14,0.9,67,66,0.0,2.35,8.183333333333334,3.7,0.35,0.55
Mikey Gonzalez,Rolls,7.0,2.0,0,38.0,17,0.0,0.16,0.0,0.0,0.0,71,74,0.0,0.91,2.2,14.55,0.11,0.0
Miles Johns,Chapo,15.0,2.0,0,30.0,17,0.34,0.47,1.02,0.2,0.0,67,66,0.0,3.28,13.25,2.54,0.69,0.85
Miranda Granger,Danger,7.0,3.0,0,32.0,17,0.0,0.47,0.0,0.0,0.0,67,68,0.0,2.79,9.95,2.57,0.57,0.33
Miranda Maverick,Fear The,15.0,5.0,0,26.0,17,0.0,0.47,2.49,0.46,0.4,63,65,1.0,3.8,12.716666666666667,2.6,0.59,0.4
Mirsad Bektic,61,13.0,4.0,0,33.0,114,0.29,0.41,3.98,0.52,0.4,68,70,0.0,2.43,10.166666666666666,1.8,0.57,0.92
Misha Cirkunov,130,15.0,9.0,0,37.0,19,0.0,0.51,4.15,0.39,1.7,75,77,0.0,3.86,4.733333333333333,3.06,0.57,0.76
Mitch Clarke,Danger Zone,11.0,5.0,0,38.0,80,0.0,0.34,0.64,0.15,0.4,70,73,0.0,2.35,10.083333333333334,3.27,0.47,0.5
Mitch Gagnon,244,12.0,5.0,0,39.0,80,0.58,0.46,1.16,0.25,1.9,65,65,1.0,2.76,9.733333333333333,2.21,0.61,0.65
Mitch Ramirez,622,8.0,2.0,0,31.0,17,0.0,0.42,0.91,1.0,0.0,71,71,0.0,2.37,8.25,3.34,0.36,0.0
Mitch Raposo,624,9.0,2.0,0,25.0,17,0.0,0.33,1.94,0.6,0.0,65,64,3.0,2.29,11.6,3.32,0.51,0.5
Mizuki,506,15.0,6.0,0,29.0,35,0.0,0.5,0.33,0.14,0.0,63,65,0.0,4.56,15.0,5.62,0.48,0.85
Mizuto Hirota,Pugnus,18.0,10.0,2,43.0,35,0.0,0.4,1.36,0.5,0.1,67,67,0.0,3.36,13.483333333333333,3.5,0.54,0.58
Mo Miller,Moshow,6.0,0.0,0,31.0,17,0.0,0.45,4.0,0.8,0.0,68,72,0.0,1.87,15.0,1.33,0.6,0.0
Modestas Bukauskas,The Baltic Gladiator,15.0,6.0,0,30.0,30,0.0,0.41,0.0,0.0,0.0,75,78,3.0,3.28,9.366666666666667,3.87,0.5,0.71
Mohammad Yahya,The UAE Warrior,12.0,4.0,0,30.0,53,0.0,0.46,1.0,1.0,1.0,69,73,3.0,2.87,15.0,4.07,0.37,0.42
Mohammed Usman,The Motor,11.0,3.0,0,35.0,1,0.3,0.37,0.89,0.18,0.0,74,79,0.0,3.18,12.65,4.21,0.52,0.0
Molly McCann,Meatball,14.0,6.0,0,34.0,53,0.24,0.49,1.82,0.38,0.6,64,62,0.0,5.79,10.283333333333333,4.94,0.63,0.43
Montana De La Rosa,156,13.0,9.0,1,29.0,17,0.1,0.37,1.85,0.33,0.8,67,68,0.0,2.9,12.183333333333334,3.39,0.45,0.68
Montel Jackson,Quik,13.0,2.0,0,32.0,17,1.64,0.53,3.42,0.71,0.3,70,75,1.0,3.36,10.966666666666667,1.41,0.64,0.69
Montserrat Rendon,Monster,6.0,1.0,0,35.0,26,0.0,0.28,3.0,0.54,0.0,68,68,0.0,3.13,15.0,3.9,0.54,1.0
Morgan Charriere,The Last Pirate,19.0,10.0,1,28.0,87,0.8,0.49,1.59,0.4,0.8,68,69,0.0,3.98,9.433333333333334,4.24,0.55,0.87
Mounir Lazzez,The Sniper,11.0,3.0,0,36.0,91,0.0,0.55,1.8,0.57,0.0,73,76,0.0,7.49,8.35,5.42,0.53,0.71
Movsar Evloev,214,18.0,0.0,0,30.0,51,0.0,0.48,4.75,0.46,0.2,67,72,0.0,4.43,15.0,2.89,0.61,0.71
Muhammad Mokaev,The Punisher,12.0,0.0,0,23.0,97,0.21,0.48,5.75,0.41,1.0,67,70,0.0,1.53,12.166666666666666,1.36,0.57,0.0
Muhammad Naimov,Hillman,11.0,2.0,0,29.0,106,0.39,0.46,1.94,0.33,0.0,69,70,0.0,3.33,9.683333333333334,4.57,0.41,0.57
Muin Gafurov,Tajik,18.0,6.0,0,28.0,106,0.0,0.41,2.4,0.26,0.0,67,68,1.0,2.98,10.4,2.95,0.48,0.62
Murtaza Talha,763,6.0,1.0,0,27.0,97,0.0,0.58,0.0,0.0,0.0,72,74,0.0,4.91,9.766666666666667,8.29,0.3,1.0
Muslim Salikhov,King of Kung Fu,19.0,5.0,0,40.0,51,0.42,0.51,1.27,0.4,0.0,71,70,0.0,3.36,10.6,2.94,0.62,0.73
Myktybek Orolbai,562,13.0,1.0,1,26.0,11,0.0,0.52,7.44,0.44,0.6,70,74,0.0,3.02,0.3333333333333333,2.56,0.47,0.5
Myles Jury,Fury,17.0,4.0,0,35.0,17,0.41,0.42,2.16,0.55,0.3,70,73,0.0,2.94,9.25,2.16,0.66,0.5
Nad Narimani,Smiler,12.0,4.0,0,37.0,53,0.0,0.42,1.92,0.41,0.0,68,70,0.0,3.33,13.683333333333334,3.0,0.58,0.7
Nadia Kassem,366,5.0,2.0,0,28.0,71,0.0,0.41,0.46,0.33,2.8,65,66,1.0,3.13,10.866666666666667,4.48,0.48,0.4
Nam Phan,598,21.0,17.0,0,41.0,17,0.0,0.37,0.18,0.18,0.2,66,70,0.0,4.52,13.816666666666666,6.55,0.59,0.6
Naoyuki Kotani,393,34.0,14.0,7,42.0,35,0.0,0.31,0.83,0.16,0.8,68,66,1.0,1.02,9.0,2.89,0.5,0.46
Nasrat Haqparast,297,16.0,5.0,0,28.0,33,0.73,0.44,0.31,0.2,0.0,70,72,1.0,5.78,11.966666666666667,5.25,0.64,0.78
Nasrudin Nasrudinov,535,9.0,1.0,0,32.0,97,0.0,0.87,2.2,0.5,0.0,72,71,0.0,1.03,6.816666666666666,0.29,0.75,0.4
Nassourdine Imavov,334,14.0,4.0,0,29.0,51,0.11,0.55,0.98,0.36,1.3,75,75,0.0,4.58,15.3,3.33,0.59,0.74
Natalia Silva,715,17.0,5.0,1,27.0,57,0.5,0.44,0.5,0.28,0.0,64,65,1.0,4.53,11.883333333333333,2.1,0.65,0.91
Natan Levy,Lethal,8.0,2.0,0,32.0,20,0.0,0.52,5.03,0.58,0.5,69,71,1.0,3.7,12.533333333333333,3.19,0.58,0.41
Nate Diaz,170,22.0,13.0,0,39.0,17,0.16,0.45,1.05,0.3,1.3,72,76,1.0,4.57,11.583333333333334,3.77,0.52,0.41
Nate Landwehr,The Train,18.0,5.0,0,36.0,17,0.2,0.46,1.0,0.41,1.0,69,72,0.0,6.25,9.366666666666667,5.75,0.55,0.86
Nate Maness,Mayhem,16.0,3.0,0,32.0,17,0.45,0.5,0.68,0.75,0.7,70,72,0.0,3.14,9.5,3.88,0.42,0.8
Nate Marquardt,The Great,35.0,19.0,2,45.0,17,0.69,0.49,1.87,0.51,0.8,72,74,0.0,2.71,10.4,2.32,0.55,0.7
Nate Mohr,507,9.0,7.0,0,41.0,17,0.0,0.41,0.45,0.5,0.0,69,72,0.0,3.79,8.316666666666666,2.5,0.74,0.71
Nate Quarry,Rock,12.0,4.0,0,52.0,17,1.5,0.44,0.25,0.33,0.0,72,72,2.0,4.96,6.0,2.8,0.66,0.6
Nate Smith,The Savage,6.0,1.0,0,29.0,17,0.0,0.38,0.0,0.0,2.3,66,69,3.0,1.28,13.25,2.04,0.35,0.33
Nathan Coy,Soulforce,15.0,7.0,0,45.0,17,0.0,0.52,3.17,0.47,0.0,70,69,1.0,3.88,7.383333333333334,2.4,0.61,0.5
Nathaniel Wood,The Prospect,20.0,6.0,0,31.0,53,0.23,0.5,1.74,0.48,0.5,66,69,0.0,5.91,12.95,4.22,0.56,0.7
Nayara Maia,Capita,7.0,1.0,1,33.0,97,0.0,0.36,1.0,0.33,1.0,65,66,0.0,0.6,15.0,3.33,0.43,0.0
Nazim Sadykhov,Black Wolf,9.0,1.0,1,30.0,51,0.69,0.48,1.71,0.62,0.3,70,69,1.0,4.94,10.933333333333334,5.72,0.48,0.75
Neil Magny,The Haitian Sensation,29.0,12.0,0,36.0,17,0.07,0.46,2.17,0.4,0.3,75,80,0.0,3.47,12.733333333333333,2.42,0.52,0.54
Neil Seery,Tap,16.0,13.0,0,44.0,21,0.31,0.41,0.78,0.27,1.6,64,64,0.0,3.56,13.816666666666666,3.79,0.58,0.53
Nicco Montano,512,5.0,3.0,0,35.0,17,0.0,0.41,2.25,0.54,0.4,65,65,1.0,5.6,20.0,4.43,0.64,0.69
Nick Aguirre,Slick,7.0,2.0,0,28.0,17,0.0,0.33,1.16,0.2,0.6,69,74,1.0,0.73,12.983333333333333,2.89,0.45,0.33
Nick Catone,The Jersey Devil,10.0,4.0,0,42.0,17,0.0,0.44,3.71,0.44,0.5,72,72,1.0,2.11,11.616666666666667,2.32,0.63,0.83
Nick Diaz,169,26.0,10.0,0,40.0,17,0.41,0.42,1.28,0.32,1.0,73,76,1.0,5.71,11.316666666666666,3.84,0.59,0.6
Nick Fiore,229,6.0,2.0,0,26.0,17,0.0,0.46,2.5,0.45,0.0,70,72,0.0,2.83,15.0,7.93,0.42,0.71
Nick Hein,Sergeant,14.0,5.0,0,40.0,38,0.29,0.35,0.86,0.33,0.0,66,66,1.0,2.65,13.016666666666667,3.61,0.59,0.83
Nick Maximov,479,8.0,2.0,0,26.0,17,0.0,0.45,4.16,0.45,0.2,72,76,1.0,1.93,12.25,2.64,0.46,0.35
Nick Osipczak,Slick,6.0,3.0,0,39.0,53,0.48,0.5,1.2,0.45,1.0,74,76,0.0,2.83,12.516666666666667,3.77,0.5,0.71
Nick Pace,567,8.0,3.0,0,37.0,17,0.0,0.34,2.52,0.43,0.5,67,68,0.0,1.48,14.883333333333333,3.14,0.57,0.54
Nick Ring,The Promise,14.0,4.0,0,45.0,17,0.0,0.42,1.36,0.36,0.3,72,74,1.0,3.52,14.766666666666667,3.48,0.62,0.52
Nick Thompson,The Goat,38.0,14.0,1,42.0,17,0.0,0.42,1.06,1.0,2.6,73,74,0.0,1.87,9.866666666666667,1.8,0.49,0.35
Nick Urso,791,10.0,3.0,0,38.0,17,0.0,0.45,0.0,0.0,0.0,66,66,1.0,3.61,1.3833333333333333,5.06,0.36,0.0
Nicolae Negumereanu,536,13.0,2.0,0,29.0,40,0.0,0.41,1.02,0.28,0.0,72,78,0.0,3.58,9.766666666666667,5.56,0.39,0.62
Nik Lentz,The Carny,30.0,12.0,2,39.0,17,0.1,0.47,3.3,0.32,1.2,68,68,0.0,3.44,12.566666666666666,3.25,0.5,0.43
Nikita Krylov,The Miner,30.0,9.0,0,32.0,97,0.6,0.55,2.29,0.38,1.4,75,77,0.0,4.38,6.933333333333334,2.47,0.44,0.53
Niklas Stolze,Green Mask,12.0,6.0,0,31.0,38,0.0,0.48,0.66,1.0,0.7,73,74,3.0,2.12,7.55,2.25,0.49,0.55
Niko Price,The Hybrid,16.0,7.0,0,34.0,17,0.52,0.43,1.15,0.32,0.6,72,76,0.0,5.65,8.433333333333334,5.69,0.49,0.62
Nikolas Motta,Iron,14.0,5.0,0,31.0,57,0.72,0.33,0.0,0.0,0.0,69,70,0.0,3.08,6.983333333333333,4.78,0.51,0.82
Nikolay Veretennikov,805,9.0,4.0,0,34.0,79,0.0,0.65,0.0,0.0,0.0,73,74,0.0,3.47,15.0,3.53,0.56,0.5
Nina Nunes,548,11.0,7.0,0,38.0,17,0.0,0.45,0.24,0.33,0.5,65,64,0.0,4.39,13.716666666666667,3.47,0.55,0.73
Noad Lahat,Neo,11.0,2.0,0,40.0,20,0.0,0.46,2.37,0.26,2.4,69,69,0.0,2.79,9.516666666666667,1.47,0.63,0.16
Nohelin Hernandez,Suave,9.0,4.0,0,30.0,17,0.0,0.34,0.71,0.5,0.0,70,71,0.0,1.32,10.633333333333333,2.63,0.52,0.37
Nora Cornolle,137,8.0,1.0,0,34.0,87,0.65,0.59,0.0,0.0,0.0,67,67,0.0,3.29,11.55,1.26,0.56,0.5
Nordine Taleb,762,15.0,7.0,0,43.0,87,0.24,0.51,1.94,0.76,0.0,73,74,0.0,3.66,10.316666666666666,2.62,0.66,0.73
Norifumi Yamamoto,Kid,18.0,6.0,0,47.0,35,0.41,0.45,0.41,0.22,0.0,64,66,1.0,2.09,10.533333333333333,2.01,0.57,0.45
Norma Dumont,The Immortal,11.0,2.0,0,33.0,57,0.22,0.49,1.91,0.68,0.0,67,67,0.0,3.11,14.833333333333334,1.89,0.66,0.72
Norman Parke,Stormin,23.0,6.0,1,37.0,21,0.0,0.35,1.98,0.26,0.0,71,70,1.0,3.06,14.3,2.88,0.64,0.77
